phase,commit_sha,commit_date,change_kind,lines_delta,repo,file_path,file_kind,role_owner,area,entity,decision_ids,process_ids,linked_canonicals,validators_run,requires_operator_gate,change_summary,notes
P0,,2026-05-15,modified,+30/-10,openclaw-akos,docs/wip/planning/_templates/PLANNING_COMPENDIUM.md,planning,PMO,Admin,Holistika,D-IH-73-A,,PLANNING_COMPENDIUM.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,§11.4 I73 sub-section updated from candidate to active state with hold-gates MET + scope summary + cross-links,initiative-meta
P0,,2026-05-15,modified,+10/-110,openclaw-akos,docs/wip/planning/_candidates/i73-people-operations-and-learning-curriculum.md,planning,PMO,Admin,Holistika,D-IH-73-A,,master-roadmap.md;PLANNING_COMPENDIUM.md,validate_hlk_language_frontmatter.py,no,Slim to 10-line redirect stub; status superseded; superseded_by pointer to active initiative folder,initiative-meta
P0,,2026-05-15,modified,+1,openclaw-akos,CHANGELOG.md,changelog,PMO,Admin,Holistika,D-IH-73-A;D-IH-73-B;D-IH-73-C;D-IH-73-D;D-IH-73-E;D-IH-73-F;D-IH-73-G,,CHANGELOG.md,,no,[Unreleased] ### Added line for I73 P0 charter,initiative-meta
P1,9aeee38,2026-05-15,created,+16,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/dimensions/ENGAGEMENT_MODEL_REGISTRY.csv,canonical,People Operations Lead,People,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-E;D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;PRECEDENCE.md;ENGAGEMENT_REGISTRY.csv,validate_engagement_model_registry.py;validate_compliance_schema_drift.py;validate_hlk.py,yes,7-class engagement-model taxonomy CSV (16 cols + 7 rows; D-IH-73-D ratified at P0; per-class enum rows ratified at P1),canonical-CSV gate
P1,9aeee38,2026-05-15,created,+180,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/dimensions/ENGAGEMENT_MODEL_REGISTRY.md,canonical,People Operations Lead,People,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M;D-IH-73-N,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;ENGAGEMENT_REGISTRY.md;access_levels.md;baseline_organisation.csv;HLK_KM_TOPIC_FACT_SOURCE.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Schema spec + 7-class taxonomy table + cross-references + maintenance cadence,canonical-CSV gate (companion to CSV)
P1,9aeee38,2026-05-15,created,+180,openclaw-akos,akos/hlk_engagement_model_csv.py,script,People Operations Lead,People,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv,validate_engagement_model_registry.py;validate_compliance_schema_drift.py,no,Pydantic SSOT EngagementModelRow + ENGAGEMENT_MODEL_FIELDNAMES tuple + Literal enums + VALID_* frozensets per CONTRIBUTING.md Python Code Standards,canonical-CSV gate (Pydantic chassis)
P1,9aeee38,2026-05-15,created,+130,openclaw-akos,scripts/validate_engagement_model_registry.py,script,People Operations Lead,People,Holistika,D-IH-73-C;D-IH-73-D,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;baseline_organisation.csv,validate_engagement_model_registry.py;validate_hlk.py;release-gate.py,no,Header drift + per-row Pydantic + FK to baseline_organisation + 7-class completeness check; uses akos.log.setup_logging + pathlib.Path per CONTRIBUTING.md,canonical-CSV gate (validator)
P1,9aeee38,2026-05-15,created,+240,openclaw-akos,tests/test_validate_engagement_model_registry.py,test,People Operations Lead,People,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-E;D-IH-73-K,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;akos/hlk_engagement_model_csv.py,pytest,no,18 test cases (header parity + 7-class completeness + per-row Pydantic + per-class semantics + 6 enum-membership + 3 invalid-input + validator integration smoke),canonical-CSV gate (tests)
P1,9aeee38,2026-05-15,created,+140,openclaw-akos,supabase/migrations/20260515180000_i73_compliance_engagement_model_mirror.sql,script,System Owner,Tech,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-N,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;PRECEDENCE.md,supabase-cli,yes,Mirror DDL with CHECK constraints on 6 enum cols + access_level_default SMALLINT 0-6 + RLS deny + service_role + governance view (status=active filter),canonical-CSV gate (Supabase DDL)
P1,9aeee38,2026-05-15,created,+40,openclaw-akos,supabase/migrations/20260515180001_i73_engagement_registry_add_engagement_model_id.sql,script,System Owner,Tech,Holistika,D-IH-73-N,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_REGISTRY.csv;ENGAGEMENT_MODEL_REGISTRY.csv,supabase-cli,yes,ALTER TABLE engagement_registry_mirror ADD COLUMN engagement_model_id NULLABLE + FK NOT VALID until P9 backfill,canonical-CSV gate (column-add migration)
P1,9aeee38,2026-05-15,modified,+60,openclaw-akos,scripts/sync_compliance_mirrors_from_csv.py,script,System Owner,Tech,Holistika,D-IH-73-C;D-IH-73-N,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv,sync_compliance_mirrors_from_csv.py --count-only,no,Add _emit_engagement_model_upserts() + --engagement-model-only CLI flag + count-only output + bundle integration,canonical-CSV gate (sync extension)
P1,9aeee38,2026-05-15,modified,+6,openclaw-akos,scripts/validate_compliance_schema_drift.py,script,System Owner,Tech,Holistika,D-IH-73-C,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;akos/hlk_engagement_model_csv.py,validate_compliance_schema_drift.py,no,_REGISTRY tuple appended (23rd canonical),canonical-CSV gate (schema-drift extension)
P1,9aeee38,2026-05-15,modified,+5,openclaw-akos,scripts/validate_hlk.py,script,System Owner,Tech,Holistika,D-IH-73-C,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;validate_engagement_model_registry.py,validate_hlk.py,no,Dispatcher graph append: ENGAGEMENT_MODEL_REGISTRY row,canonical-CSV gate (dispatcher extension)
P1,9aeee38,2026-05-15,modified,+2,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/PRECEDENCE.md,canonical,Compliance,Admin,Holistika,D-IH-73-C;D-IH-73-N,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv;engagement_registry_mirror,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,yes,Canonical row + mirror row entries for engagement_model_registry,canonical-CSV gate (PRECEDENCE update)
P1,9aeee38,2026-05-15,modified,+1,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/ENGAGEMENT_REGISTRY.csv,canonical,PMO,Operations,Holistika,D-IH-73-N,,ENGAGEMENT_REGISTRY.csv;ENGAGEMENT_MODEL_REGISTRY.csv,validate_hlk.py;validate_engagement_template_registry.py,yes,Add 17th column engagement_model_id FK; existing 6 rows backfill empty per D-IH-73-N,canonical-CSV gate (column-add)
P1,9aeee38,2026-05-15,modified,+1,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/ENGAGEMENT_REGISTRY.md,canonical,PMO,Operations,Holistika,D-IH-73-N,,ENGAGEMENT_REGISTRY.csv;ENGAGEMENT_MODEL_REGISTRY.csv,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Section 2 schema spec updated to 17-col,canonical-CSV gate (schema-spec sync)
P1,17aa20d,2026-05-15,data-row-append,+7,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv,canonical,People Operations Lead,People,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-E;D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M,tbi_peopl_dtp_engagement_model_registry_mtnce_001;tbi_peopl_dtp_engagement_model_classification_001;tbi_peopl_dtp_engagement_lifecycle_routing_001;tbi_peopl_dtp_outsourced_helper_soc_review_001;tbi_peopl_dtp_apprentice_curriculum_assignment_001;tbi_peopl_dtp_percentage_collaborator_payout_001;tbi_peopl_dtp_investor_advisor_round_review_001,process_list.csv;ENGAGEMENT_MODEL_REGISTRY.csv;baseline_organisation.csv,validate_hlk.py;validate_process_list_pairing.py,yes,7 tbi_peopl_dtp_engagement_* rows under hol_peopl_ws_2 People Operations workstream; TODO[I73-P2-SOP-PATH] + TODO[I73-P3-SOP-PATH] forward-charter markers per D-IH-72-W,canonical-CSV gate (process_list tranche)
P1,9aeee38,2026-05-15,data-row-append,+7,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,canonical,PMO,Admin,Holistika,D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M;D-IH-73-N,,DECISION_REGISTER.csv;decision-log.md,validate_hlk.py;validate_decision_register.py,yes,D-IH-73-H..N (6 per-class enum ratifications + N for ENGAGEMENT_REGISTRY 17-col extension),canonical-CSV gate (decisions)
P1,9aeee38,2026-05-15,modified,+1/-1,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/INITIATIVE_REGISTRY.csv,canonical,People Operations Lead,Admin,Holistika,D-IH-73-N,tbi_peopl_dtp_engagement_model_registry_mtnce_001;tbi_peopl_dtp_engagement_model_classification_001;tbi_peopl_dtp_engagement_lifecycle_routing_001;tbi_peopl_dtp_outsourced_helper_soc_review_001;tbi_peopl_dtp_apprentice_curriculum_assignment_001;tbi_peopl_dtp_percentage_collaborator_payout_001;tbi_peopl_dtp_investor_advisor_round_review_001,INITIATIVE_REGISTRY.csv,validate_hlk.py;validate_initiative_registry.py,yes,I73 row last_review_at + last_review_decision_id (D-IH-73-N) + manifests_processes populated + gated_on narrative reflects P1 PAUSE POINT clearance,canonical-CSV gate (registry bump)
P1,17aa20d,2026-05-15,modified,+70,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/decision-log.md,planning,PMO,Admin,Holistika,D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M;D-IH-73-N,,decision-log.md;DECISION_REGISTER.csv,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,D-IH-73-H..N rationale + alternatives + decision_source for P1-time decisions,initiative-meta
P1,17aa20d,2026-05-15,modified,+1,openclaw-akos,docs/wip/planning/OPERATOR_INBOX.md,planning,PMO,Admin,Holistika,,,OPERATOR_INBOX.md;OPS_REGISTER.csv,render_operator_inbox.py,no,Regenerated to clear pre-existing staleness from I73 P0 + I72 P0 (sha256 update; rows in inbox = 35),initiative-meta (carry-over cleanup)
P1,9aeee38,2026-05-15,modified,+9,openclaw-akos,config/verification-profiles.json,config,System Owner,Tech,Holistika,D-IH-73-C,tbi_peopl_dtp_engagement_model_registry_mtnce_001,verification-profiles.json;validate_engagement_model_registry.py,validate_engagement_model_registry.py,no,engagement_model_registry_smoke profile,canonical-CSV gate (verification wiring)
P1,9aeee38,2026-05-15,modified,+1,openclaw-akos,docs/DEVELOPER_CHECKLIST.md,planning,System Owner,Tech,Holistika,D-IH-73-C,tbi_peopl_dtp_engagement_model_registry_mtnce_001,DEVELOPER_CHECKLIST.md;validate_engagement_model_registry.py,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Pre-commit row 7-i73 added for validate_engagement_model_registry.py,initiative-meta
P1,17aa20d,2026-05-15,modified,+1,openclaw-akos,CHANGELOG.md,changelog,PMO,Admin,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-E;D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M;D-IH-73-N,,CHANGELOG.md,,no,[Unreleased] ### Added line for I73 P1 engagement model registry canonical,initiative-meta
P1,9aeee38,2026-05-15,created,+210,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/reports/p1-pause-record-2026-05-15.md,planning,PMO,Admin,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-E;D-IH-73-H;D-IH-73-I;D-IH-73-J;D-IH-73-K;D-IH-73-L;D-IH-73-M;D-IH-73-N,,p1-pause-record-2026-05-15.md;decision-log.md;master-roadmap.md,validate_hlk_language_frontmatter.py,no,P1 canonical-CSV-gate pause record with mechanical + documentary evidence + operator approval checklist (7 items),initiative-meta (mandatory pause record per akos-agent-checkpoint-discipline.mdc)
P1,9aeee38,2026-05-15,created,+130,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/reports/checkpoints/sc-pre-p1-2026-05-15.md,planning,PMO,Admin,Holistika,D-IH-73-C;D-IH-73-D,,sc-pre-p1-2026-05-15.md;master-roadmap.md,validate_hlk_language_frontmatter.py,no,P1 pre-author self-checkpoint #1 of 3 per akos-agent-checkpoint-discipline.mdc canonical-CSV-gate cadence,initiative-meta
P1,9aeee38,2026-05-15,created,+150,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/reports/checkpoints/sc-post-csv-draft-p1-2026-05-15.md,planning,PMO,Admin,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-N,,sc-post-csv-draft-p1-2026-05-15.md;p1-pause-record-2026-05-15.md,validate_hlk_language_frontmatter.py,no,P1 mid-phase self-checkpoint #2 of 3 (post-CSV-draft; validator results summarized),initiative-meta
P1,a591cd2,2026-05-15,data-row-append,+24,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/files-modified.csv,planning,PMO,Admin,Holistika,D-IH-73-C;D-IH-73-D;D-IH-73-N,,files-modified.csv,,no,Append 22 rows for every file changed in P1 commit per akos-planning-traceability.mdc 18-col schema,initiative-meta
P2,4a0a7d3,2026-05-15,created,+120,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/LEARNING_CHARTER.md,canonical,Learning Curator,People,Holistika,D-IH-73-A;D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,ETHICAL_AUTOMATION_POSTURE.md;PEOPLE_AREA_RESTRUCTURE.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,I73 Strand A Learning charter + cross-links,no duplicate governance CSV
P2,4a0a7d3,2026-05-15,created,+95,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/curriculum/HOLISTIK_RESEARCHER_ONBOARDING_CURRICULUM.md,canonical,Learning Curator,People,Holistika,D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,access_levels.md;source_taxonomy.md;confidence_levels.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Onboarding curriculum + info-handling module,I75 pillar placeholders
P2,4a0a7d3,2026-05-15,created,+12,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/dimensions/LEARNING_OPS_BACKLOG.csv,canonical,Learning Curator,People,Holistika,D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,ENGAGEMENT_MODEL_REGISTRY.csv,validate_hlk.py,no,Cohort backlog CSV schema + placeholder row,
P2,4a0a7d3,2026-05-15,created,+35,openclaw-akos,akos/peopl_engagement_runbooks.py,script,People Operations Lead,People,Holistika,D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,,,,Shared logging helper for peopl_engagement runbooks,
P2,4a0a7d3,2026-05-15,created,+58,openclaw-akos,scripts/peopl_engagement_apprentice_curriculum_assign.py,script,People Operations Lead,People,Holistika,D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,LEARNING_CHARTER.md,,,Paired runbook for apprentice curriculum assignment,
P2,4a0a7d3,2026-05-15,cross-ref-update,+2/-2,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv,canonical,People Operations Lead,People,Holistika,D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,LEARNING_CHARTER.md,validate_hlk.py;validate_process_list_pairing.py,yes,Replace TODO with real SOP+runbook pointers P2,C-73-1 C-73-2 inline-ratify prose in decision-log only
P2,4a0a7d3,2026-05-15,cross-ref-update,+2/-4,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/OPS_REGISTER.csv,canonical,PMO,Admin,Holistika,D-IH-73-A,,OPS_REGISTER.csv,validate_hlk.py;validate_ops_register.py,no,Close OPS-73-2 + retro-close OPS-73-1 parity,
P2,4a0a7d3,2026-05-15,modified,+35,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/decision-log.md,planning,PMO,Admin,Holistika,D-IH-73-A,,decision-log.md,,no,C-73-1 C-73-2 inline-ratify sections,
P2,4a0a7d3,2026-05-15,modified,+8,openclaw-akos,CHANGELOG.md,changelog,PMO,Admin,Holistika,D-IH-73-A,,CHANGELOG.md,,no,I73 P2 unreleased entry,
P2,4a0a7d3,2026-05-15,modified,+4,openclaw-akos,docs/USER_GUIDE.md,sop,Learning Curator,People,Holistika,D-IH-73-K,,LEARNING_OPS_BACKLOG.csv,,no,§24.4 table row for Learning backlog CSV,
P2,4a0a7d3,2026-05-15,modified,+2,openclaw-akos,docs/ARCHITECTURE.md,planning,System Owner,Tech,Holistika,D-IH-73-K,,akos/peopl_engagement_runbooks.py,,no,Orchestration library row,
P2,4a0a7d3,2026-05-15,modified,+4,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/master-roadmap.md,planning,PMO,Admin,Holistika,D-IH-73-A,,master-roadmap.md,,no,P1+P2 phase-at-a-glance SHIPPED rows,
P2,4a0a7d3,2026-05-15,data-row-append,+11,openclaw-akos,docs/wip/planning/73-people-operations-and-learning-curriculum/files-modified.csv,planning,PMO,Admin,Holistika,D-IH-73-A,,files-modified.csv,,no,P2 wave rows,
P2,4a0a7d3,2026-05-15,modified,+6,openclaw-akos,scripts/validate_process_list_pairing.py,script,System Owner,Tech,Holistika,D-IH-73-A,,process_list.csv,validate_process_list_pairing.py,,Discover peopl_engagement*.py runbooks,
P3,663442c,2026-05-15,created,+95,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_MODEL_REGISTRY_MAINTENANCE_001.md,sop,People Operations Lead,People,Holistika,D-IH-73-A;D-IH-73-D;D-IH-73-H,tbi_peopl_dtp_engagement_model_registry_mtnce_001,ENGAGEMENT_MODEL_REGISTRY.csv,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Registry maintenance SOP + FINOPS cross-link,
P3,663442c,2026-05-15,created,+90,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_HIRING_LIFECYCLE_001.md,sop,People Operations Lead,People,Holistika,D-IH-73-D;D-IH-73-H,tbi_peopl_dtp_engagement_model_classification_001,WORKSPACE_BLUEPRINT_HOLISTIKA.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Hiring/classification lifecycle SOP,
P3,663442c,2026-05-15,created,+95,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_ONBOARDING_001.md,sop,People Operations Lead,People,Holistika,D-IH-73-H,tbi_peopl_dtp_engagement_lifecycle_routing_001,WORKSPACE_BLUEPRINT_HOLISTIKA.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Onboarding + routing SOP,
P3,663442c,2026-05-15,created,+85,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_PAYROLL_OPS_001.md,sop,People Operations Lead,People,Holistika,D-IH-73-J;D-IH-73-M,tbi_peopl_dtp_outsourced_helper_soc_review_001;tbi_peopl_dtp_percentage_collaborator_payout_001,FINOPS_COUNTERPARTY_REGISTER.csv,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Payroll-adjacent + outsourced SOC SOP,
P3,663442c,2026-05-15,created,+75,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/SOP-ENGAGEMENT_OFFBOARDING_001.md,sop,People Operations Lead,People,Holistika,D-IH-73-L,tbi_peopl_dtp_investor_advisor_round_review_001,ENGAGEMENT_MODEL_REGISTRY.csv,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Offboarding / investor round SOP,
P3,663442c,2026-05-15,created,+35,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Learning/canonicals/SOP-LEARNING_APPRENTICE_CURRICULUM_ASSIGNMENT_001.md,sop,Learning Curator,People,Holistika,D-IH-73-K,tbi_peopl_dtp_apprentice_curriculum_assignment_001,LEARNING_CHARTER.md,validate_hlk_language_frontmatter.py;validate_hlk_vault_links.py,no,Pairing stub for apprentice row,
P3,663442c,2026-05-15,created,+55,openclaw-akos,scripts/peopl_engagement_engagement_model_registry_mtnce.py,script,People Operations Lead,People,Holistika,D-IH-73-H,tbi_peopl_dtp_engagement_model_registry_mtnce_001,SOP-ENGAGEMENT_MODEL_REGISTRY_MAINTENANCE_001.md,pytest,,Registry maintenance runbook,
P3,663442c,2026-05-15,created,+58,openclaw-akos,scripts/peopl_engagement_model_classification_intake.py,script,People Operations Lead,People,Holistika,D-IH-73-H,tbi_peopl_dtp_engagement_model_classification_001,SOP-ENGAGEMENT_HIRING_LIFECYCLE_001.md,pytest,,Classification intake runbook,
P3,663442c,2026-05-15,created,+56,openclaw-akos,scripts/peopl_engagement_lifecycle_routing.py,script,People Operations Lead,People,Holistika,D-IH-73-H,tbi_peopl_dtp_engagement_lifecycle_routing_001,SOP-ENGAGEMENT_ONBOARDING_001.md,pytest,,Lifecycle routing runbook,
P3,663442c,2026-05-15,created,+54,openclaw-akos,scripts/peopl_engagement_outsourced_soc_review.py,script,People Operations Lead,People,Holistika,D-IH-73-M,tbi_peopl_dtp_outsourced_helper_soc_review_001,SOP-ENGAGEMENT_PAYROLL_OPS_001.md,pytest,,Outsourced SOC runbook,
P3,663442c,2026-05-15,created,+52,openclaw-akos,scripts/peopl_engagement_percentage_payout.py,script,People Operations Lead,People,Holistika,D-IH-73-J,tbi_peopl_dtp_percentage_collaborator_payout_001,SOP-ENGAGEMENT_PAYROLL_OPS_001.md,pytest,,Percentage payout runbook,
P3,663442c,2026-05-15,created,+53,openclaw-akos,scripts/peopl_engagement_investor_round_review.py,script,People Operations Lead,People,Holistika,D-IH-73-L,tbi_peopl_dtp_investor_advisor_round_review_001,SOP-ENGAGEMENT_OFFBOARDING_001.md,pytest,,Investor round review runbook,
