source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-OPS-INT-044,A,ops_vault_pmo,SALES_MOTION.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/business-strategy/SALES_MOTION.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-045,A,ops_vault_pmo,STRATEGY_DECISION_LOG.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/business-strategy/STRATEGY_DECISION_LOG.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-046,A,ops_vault_pmo,UNIT_ECONOMICS.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/business-strategy/UNIT_ECONOMICS.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-047,A,ops_vault_pmo,HLK_ERP_ARCHITECTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/HLK_ERP_ARCHITECTURE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-048,A,ops_vault_pmo,KB_HUMAN_READABILITY_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/KB_HUMAN_READABILITY_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-049,A,ops_vault_pmo,KM_CHANNEL_VALUE_NARRATIVE.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/KM_CHANNEL_VALUE_NARRATIVE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-050,A,ops_vault_pmo,OPERATIONAL_COHESION_DOCTRINE.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/OPERATIONAL_COHESION_DOCTRINE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-051,A,ops_vault_pmo,SOP-PMO_INITIATIVE_PROGRAM_ANCHORS_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/SOP-PMO_INITIATIVE_PROGRAM_ANCHORS_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-052,A,ops_vault_pmo,SOP-PMO_VAULT_PROMOTION_GATE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/SOP-PMO_VAULT_PROMOTION_GATE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-053,A,ops_vault_pmo,TOPIC_PMO_CLIENT_DELIVERY_HUB.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/TOPIC_PMO_CLIENT_DELIVERY_HUB.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-054,A,ops_vault_pmo,WORKSPACE_BLUEPRINT_HOLISTIKA.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/WORKSPACE_BLUEPRINT_HOLISTIKA.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-055,A,ops_vault_pmo,EXTERNAL_ADVISER_ROUTER.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/EXTERNAL_ADVISER_ROUTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-056,A,ops_vault_pmo,HOLISTIK_OPS_DISCOVERY.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/HOLISTIK_OPS_DISCOVERY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-057,A,ops_vault_pmo,README.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/imports/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-058,A,ops_vault_pmo,trello_board_67697e19_archive_slice.json,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/imports/trello_board_67697e19_archive_slice.json,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-059,A,ops_vault_pmo,trello_board_67697e19_full_formatted.json,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/imports/trello_board_67697e19_full_formatted.json,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-060,A,ops_vault_pmo,trello_board_67697e19_primary.json,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/imports/trello_board_67697e19_primary.json,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-061,A,ops_vault_pmo,README.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/programs/PRJ-HOL-FOUNDING-2026/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-062,A,ops_vault_pmo,README.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/programs/PRJ-HOL-KIR-2026/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-063,A,ops_vault_pmo,RESEARCH_BACKLOG_TRELLO_REGISTRY.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/RESEARCH_BACKLOG_TRELLO_REGISTRY.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-064,A,ops_vault_pmo,SOP-EXTERNAL_ADVISER_ENGAGEMENT_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/SOP-EXTERNAL_ADVISER_ENGAGEMENT_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-065,A,ops_vault_pmo,SOP-GTM_WEEKLY_METRICS_REVIEW_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/SOP-GTM_WEEKLY_METRICS_REVIEW_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-066,A,ops_vault_pmo,SOP-INITIATIVE_GOVERNANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/SOP-INITIATIVE_GOVERNANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-067,A,ops_vault_pmo,SOP-INITIATIVE_PROCESS_HARMONISATION_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/SOP-INITIATIVE_PROCESS_HARMONISATION_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-068,A,ops_vault_pmo,SOP-PMO_PROCESS_LIST_CSV_MAINTENANCE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/SOP-PMO_PROCESS_LIST_CSV_MAINTENANCE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-069,A,ops_vault_pmo,TEMPLATE_OUTBOUND_BRIEF_en.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/sourcing-briefs/TEMPLATE_OUTBOUND_BRIEF_en.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-070,A,ops_vault_pmo,TEMPLATE_OUTBOUND_BRIEF_es.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/sourcing-briefs/TEMPLATE_OUTBOUND_BRIEF_es.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-071,A,ops_vault_pmo,TEMPLATE_OUTBOUND_BRIEF_fr.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/sourcing-briefs/TEMPLATE_OUTBOUND_BRIEF_fr.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=PMO
SRC-OPS-INT-072,A,ops_vault_root,README.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/README.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=root
SRC-OPS-INT-073,A,ops_vault_revops,BILLING_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/dimensions/BILLING_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-074,A,ops_vault_revops,ENGAGEMENT_TEMPLATE_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/dimensions/ENGAGEMENT_TEMPLATE_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-075,A,ops_vault_revops,REVOPS_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/dimensions/REVOPS_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-076,A,ops_vault_revops,REVOPS_AREA_CHARTER.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/REVOPS_AREA_CHARTER.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-077,A,ops_vault_revops,REVOPS_PROCESS_CATALOG.yaml,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/REVOPS_PROCESS_CATALOG.yaml,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-078,A,ops_vault_revops,SOP-ENGAGEMENT_SCAFFOLDING_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-ENGAGEMENT_SCAFFOLDING_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-079,A,ops_vault_revops,SOP-ENGAGEMENT_TEMPLATE_PROMOTION_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-ENGAGEMENT_TEMPLATE_PROMOTION_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-080,A,ops_vault_revops,SOP-FINOPS_BRIDGE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-FINOPS_BRIDGE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-081,A,ops_vault_revops,SOP-LEGAL_TEMPLATE_FIRE_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-LEGAL_TEMPLATE_FIRE_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-082,A,ops_vault_revops,SOP-MADEIRA_REVOPS_HANDOFF_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-MADEIRA_REVOPS_HANDOFF_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-083,A,ops_vault_revops,SOP-PEOPLE_ENGAGEMENT_HANDOFF_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-PEOPLE_ENGAGEMENT_HANDOFF_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-084,A,ops_vault_revops,SOP-PERSONA_AUDIT_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-PERSONA_AUDIT_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-085,A,ops_vault_revops,SOP-REVENUE_ROLLUP_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-REVENUE_ROLLUP_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-086,A,ops_vault_revops,SOP-REVOPS_QBR_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-REVOPS_QBR_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=RevOps
SRC-OPS-INT-087,A,ops_vault_smo,CONTRACT_ADAPTER_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Operations/SMO/canonicals/dimensions/CONTRACT_ADAPTER_REGISTRY.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=SMO
SRC-OPS-INT-088,A,ops_vault_smo,SERVICE_CATALOG.csv,docs/references/hlk/v3.0/Admin/O5-1/Operations/SMO/canonicals/SERVICE_CATALOG.csv,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=SMO
SRC-OPS-INT-089,A,ops_vault_smo,SLA_MATRIX.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/SMO/canonicals/SLA_MATRIX.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=SMO
SRC-OPS-INT-090,A,ops_vault_smo,SOP-SERVICE_MGMT_001.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/SMO/canonicals/SOP-SERVICE_MGMT_001.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Operations vault asset; sub-area=SMO
SRC-OPS-INT-091,A,i94_planning,asset-classification.md,docs/wip/planning/94-area-architecture-and-completeness-v2/asset-classification.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-components,I94 planning artifact
SRC-OPS-INT-092,A,i94_planning,decision-log.md,docs/wip/planning/94-area-architecture-and-completeness-v2/decision-log.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-components,I94 planning artifact
SRC-OPS-INT-093,A,i94_planning,evidence-matrix.md,docs/wip/planning/94-area-architecture-and-completeness-v2/evidence-matrix.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-components,I94 planning artifact
SRC-OPS-INT-094,A,i94_planning,master-roadmap.md,docs/wip/planning/94-area-architecture-and-completeness-v2/master-roadmap.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-components,I94 planning artifact
