source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-HCAM-INT-18,A,entity_catalog,POLICY_REGISTER.csv Policy entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/POLICY_REGISTER.csv,internal_canonical,CORPINT,5.2,5,2,Safe,entity-catalog,Policy node (projected); influence relationship to behavior
SRC-HCAM-INT-19,A,entity_catalog,SOURCING_REGISTER.csv Sourcing entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/SOURCING_REGISTER.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Sourcing node (projected)
SRC-HCAM-INT-20,A,entity_catalog,AUDIENCE_REGISTRY.csv Audience entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/AUDIENCE_REGISTRY.csv,internal_canonical,CORPINT,5.2,5,2,Safe,entity-catalog,Audience node; Quality-Fabric audience axis; channel resolution
SRC-HCAM-INT-21,A,entity_catalog,TOUCHPOINT_KIT_CELL_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/TOUCHPOINT_KIT_CELL_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,TouchpointKitCell node (projected)
SRC-HCAM-INT-22,A,entity_catalog,ARTIFACT_CLASS_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/ARTIFACT_CLASS_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Artifact class taxonomy; classifies canonical outputs
SRC-HCAM-INT-23,A,entity_catalog,OUTPUT_TYPE_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/OUTPUT_TYPE_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Output-type taxonomy; realization targets
SRC-HCAM-INT-24,A,entity_catalog,SUBSTRATE_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/SUBSTRATE_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Substrate taxonomy; technology-layer element
SRC-HCAM-INT-25,A,entity_catalog,AIC_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/AIC_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,AIC node; AI collaborator active-structure element
SRC-HCAM-INT-26,A,entity_catalog,AIC_CAPABILITY_IMPLEMENTATION_MATRIX.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/AIC_CAPABILITY_IMPLEMENTATION_MATRIX.csv,internal_canonical,CORPINT,5.2,4,2,Safe,relationship-evidence,AIC x Capability matrix = assignment/realization edges already tabular
SRC-HCAM-INT-27,A,entity_catalog,MADEIRA_AIC_PER_TASK_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/MADEIRA_AIC_PER_TASK_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,relationship-evidence,AIC-per-task assignment edges
SRC-HCAM-INT-28,A,entity_catalog,KNOWLEDGE_PAIRING_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/KNOWLEDGE_PAIRING_REGISTRY.csv,internal_canonical,CORPINT,5.2,4,2,Safe,km-doctrine-home,Existing knowledge-pairing concept; precursor to KM-owned articulation
SRC-HCAM-INT-29,A,entity_catalog,PEOPLE_DESIGN_PATTERN_REGISTRY.csv Pattern entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PEOPLE_DESIGN_PATTERN_REGISTRY.csv,internal_canonical,CORPINT,5.2,5,2,Safe,relationship-evidence,Pattern node; inherited_pattern_id = realization edge from Process
SRC-HCAM-INT-30,A,entity_catalog,USE_CASE_ARCHIVE.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/USE_CASE_ARCHIVE.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Use-case archive; scenario-class artifacts
SRC-HCAM-INT-31,A,entity_catalog,POC_TO_COMMERCIAL_MAP.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/POC_TO_COMMERCIAL_MAP.csv,internal_canonical,CORPINT,5.2,4,2,Safe,relationship-evidence,POC->commercial mapping = realization/flow edges
SRC-HCAM-INT-32,A,entity_catalog,GOI_POI_REGISTER.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/GOI_POI_REGISTER.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Goals/points of interest; motivation-layer elements
SRC-HCAM-INT-33,A,entity_catalog,COUNTRY_WORK_CALENDAR.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/COUNTRY_WORK_CALENDAR.csv,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Calendar/time element; Zachman When column
SRC-HCAM-INT-34,A,governance_canonicals,DECISION_REGISTER.csv Decision entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,internal_canonical,CORPINT,5.2,5,3,Safe,relationship-evidence,Decision node; influence relationship to any element (motivation)
SRC-HCAM-INT-35,A,governance_canonicals,OPS_REGISTER.csv OPS entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/OPS_REGISTER.csv,internal_canonical,CORPINT,5.2,5,3,Safe,relationship-evidence,OPS action node; evidence_path links to canonicals
SRC-HCAM-INT-36,A,governance_canonicals,INITIATIVE_REGISTRY.csv Initiative entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/INITIATIVE_REGISTRY.csv,internal_canonical,CORPINT,5.2,5,3,Safe,entity-catalog,Initiative node; program_anchors; implementation/migration layer
SRC-HCAM-INT-37,A,governance_canonicals,CANONICAL_REGISTRY.csv Canonical entity,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/CANONICAL_REGISTRY.csv,internal_canonical,CORPINT,5.2,5,3,Safe,entity-catalog,Canonical artifact registry; the meta-entity catalogues canonicals
SRC-HCAM-INT-38,A,governance_canonicals,PRECEDENCE.md SSOT rules,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/PRECEDENCE.md,internal_canonical,CORPINT,5.2,5,3,Safe,ssot-precedence,Canonical-wins precedence; HCAM sits above CSV SSOT + Neo4j projection
SRC-HCAM-INT-39,A,governance_canonicals,SOP-META_PROCESS_MGMT_001 CSV-before-SOP,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/SOP-META_PROCESS_MGMT_001.md,internal_canonical,CORPINT,5.2,5,3,Safe,layers-evidence,Process granularity ordering; CSV row before SOP = layer discipline
SRC-HCAM-INT-40,A,prior_linking_decisions,I7 Neo4j projection inception,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_neo4j.py,internal_canonical,CORPINT,5.2,5,2,Safe,neo4j-coupling,Property-graph projection chosen as rebuildable read index
SRC-HCAM-INT-41,A,prior_linking_decisions,I23 Program node D-IH-18,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,internal_canonical,CORPINT,5.2,5,2,Safe,forking-evidence,Program edges disambiguated from process edges = first fork
SRC-HCAM-INT-42,A,prior_linking_decisions,I25 Topic edges D-IH-25-B,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,internal_canonical,CORPINT,5.2,5,2,Safe,forking-evidence,Topic edges disambiguated again = second fork (TOPIC_PARENT_OF)
SRC-HCAM-INT-43,A,prior_linking_decisions,I32 6-axis graph D-IH-32-M,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,internal_canonical,CORPINT,5.2,5,2,Safe,entity-catalog,6 axis labels added; organic growth without unifying metamodel
SRC-HCAM-INT-44,A,prior_linking_decisions,akos/hlk.py HlkRegistry loader,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk.py,internal_canonical,CORPINT,5.2,5,2,Safe,neo4j-coupling,Loader that builds node/edge snapshot; the projection entrypoint
SRC-HCAM-INT-45,A,km_doctrine_home,CPO role knowledge-management responsibility,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/baseline_organisation.csv,internal_canonical,CORPINT,5.2,5,3,Safe,km-doctrine-home,CPO holds knowledge management; diffused not dedicated
SRC-HCAM-INT-46,A,km_doctrine_home,Learning Curator knowledge-transfer discipline,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/baseline_organisation.csv,internal_canonical,CORPINT,5.2,5,3,Safe,km-doctrine-home,Owns knowledge-transfer; candidate KM seat or pairing
SRC-HCAM-INT-47,A,km_doctrine_home,AI Engineer Neo4j knowledge-graph owner,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/baseline_organisation.csv,internal_canonical,CORPINT,5.2,5,3,Safe,km-doctrine-home,Owns Neo4j graph; the technical KM half; no role named Knowledge Manager
SRC-HCAM-INT-48,A,km_doctrine_home,source_taxonomy.md,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/source_taxonomy.md,internal_canonical,CORPINT,5.2,5,3,Safe,km-doctrine-home,Source taxonomy = KM metadata layer precedent
SRC-HCAM-INT-49,A,km_doctrine_home,HLK_KM_TOPIC_FACT_SOURCE.md,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/HLK_KM_TOPIC_FACT_SOURCE.md,internal_canonical,CORPINT,5.2,5,3,Safe,km-doctrine-home,Topic-fact-source KM model; the closest existing KM canonical
SRC-HCAM-INT-50,A,internal_link_inventory,akos/hlk_program_registry_csv.py,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_program_registry_csv.py,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Program FK fieldnames; projection feeder
SRC-HCAM-INT-51,A,internal_link_inventory,akos/hlk_topic_registry_csv.py,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_topic_registry_csv.py,internal_canonical,CORPINT,5.2,4,2,Safe,entity-catalog,Topic FK fieldnames; UNDER_TOPIC feeder
SRC-HCAM-EXT-B01,B,archimate_relationships,ArchiMate 3.1 Specification (The Open Group),https://www.opengroup.org/sites/default/files/docs/downloads/n190p_5.pdf,report,OSINT,1.2,5,5,Keter,verb-taxonomy,Normative closed relationship set: composition/aggregation/assignment/realization/serving/access/influence/triggering/flow/specialization/association
SRC-HCAM-EXT-B02,B,archimate_relationships,ArchiMate 3.2 Specification (The Open Group),https://publications.opengroup.org/c226,report,OSINT,1.2,5,5,Keter,verb-taxonomy,3.2 refinements; physical merged into technology; composition/aggregation on nodes
SRC-HCAM-EXT-B03,B,archimate_evolution,ArchiMate 4.0 Primer Hexagonion (Linked.Archi),https://meta.linked.archi/docs/guide/archimate/archimate-4.0-modeling-guide/,webpage,OSINT,2.2,4,5,Keter,deforking-precedent,4.0 MERGES BusinessProcess/ApplicationProcess/TechnologyProcess into one Process - exactly the de-fork we propose
SRC-HCAM-EXT-B04,B,archimate_evolution,ArchiMate 4 Evolution (Visual Paradigm),https://guides.visual-paradigm.com/whats-new-in-archimate-4-evolution-of-enterprise-architecture/,webpage,OSINT,2.2,4,5,Keter,deforking-precedent,Layers->domains; universal behaviour elements; generic Role across all active structures
SRC-HCAM-EXT-B05,B,archimate_evolution,ArchiMate Next Specification snapshot (Zulfikar),https://www.linkedin.com/pulse/archimate-next-specification-ea-modeling-now-simpler-easier-zulfikar-hlycc,article,OSINT,3.2,3,4,Keter,deforking-precedent,Relationships gain cardinality; generic role; merged collaboration; stronger metamodel
SRC-HCAM-EXT-B06,B,archimate_relationships,NILUS Relationship Types Explained,https://www.nilus.be/blog/archimate_relationship_types_explained_with_modeling_examples/,article,OSINT,3.1,4,4,Keter,verb-taxonomy,Structural vs dependency vs dynamic relationship families with examples
SRC-HCAM-EXT-B07,B,archimate_relationships,NILUS Meta-Model for Practitioners,https://www.nilus.be/blog/archimate_meta-model_explained_for_practitioners/,article,OSINT,3.1,4,4,Keter,verb-taxonomy,Internal realization vs external exposure; relationship discipline over element choice
SRC-HCAM-EXT-B08,B,archimate_nesting,Visual Paradigm ArchiMate Nesting,https://circle.visual-paradigm.com/docs/archimate/archimate-diagram/how-to-use-nesting-in-archimate-diagram/,webpage,OSINT,2.3,4,4,Keter,layers-evidence,Four structural relationships expressible as nesting = intra-type layer composition
SRC-HCAM-EXT-B09,B,archimate_nesting,Sparx Systems Nesting of Elements forum,https://sparxsystems.com/forums/smf/index.php?topic=41087.0,webpage,OSINT,3.2,3,4,Keter,layers-evidence,Composition lifecycle semantics; part dies with whole vs weaker relationships
SRC-HCAM-EXT-B10,B,archimate_derivation,Archimetric Derivation of Relationships,https://www.archimetric.com/unraveling-the-derivation-of-relationships-in-archimate/,article,OSINT,3.1,4,4,Keter,derivation-queries,Derivation = cross-layer summary queries; Appendix B relationship matrix
SRC-HCAM-EXT-B11,B,archimate_derivation,Derivation Rules Part 2 (Modeling The Enterprise),https://modelingtheenterprise.wordpress.com/2013/04/09/archimate-derived-relations-part-2-the-rules-of-derivation/,article,OSINT,3.2,3,4,Keter,derivation-queries,Weakest-link rule; recursive derivation; dynamic relation transfer over assignment
SRC-HCAM-EXT-B12,B,archimate_derivation,The ArchiMate 3.0 Relations Table (R&A),https://ea.rna.nl/2017/02/07/the-archimate-3-0-relations-table/,article,OSINT,3.1,4,4,Keter,derivation-queries,Relations table = valid-triple matrix; derived relations as input to more derivations
SRC-HCAM-EXT-B13,B,archimate_ontology,ArchiMate 3.2 Ontology Deep Dive (Linked.Archi),https://meta.linked.archi/docs/guide/archimate/archimate-3.2-ontology-deep-dive/,webpage,OSINT,2.2,4,5,Keter,valid-triple-registry,SHACL shapes for valid source/target pairs + DR1-DR8/PDR1-PDR12 derivation rules
SRC-HCAM-EXT-B14,B,archimate_ontology,Linked.Archi Design Decisions (ISO 42010),https://meta.linked.archi/docs/guide/design-decisions/,webpage,OSINT,2.2,4,5,Keter,ontology-grounding,Chose NOT to ground in BFO; lightweight core + closed-world SHACL = our model
SRC-HCAM-EXT-C01,C,togaf_metamodel,TOGAF Content Metamodel (QualiWare),https://coe.qualiware.com/resources/togaf/9-1/part4-contentframework/content-metamodel/,webpage,OSINT,2.2,5,5,Keter,governance-wrapper,Core entities + extensions; building blocks carry metadata for query; catalog/matrix/diagram
SRC-HCAM-EXT-C02,C,togaf_metamodel,TOGAF Content Metamodel (Glitchdata),https://wiki.glitchdata.com/index.php/TOGAF:_Content_Metamodel,webpage,OSINT,3.2,3,4,Keter,governance-wrapper,Core entities Actor/Role/Service/Function/Data Entity/Application/Technology Component
SRC-HCAM-EXT-C03,C,togaf_metamodel,SSC Architecture Content Metamodel,https://wiki.gccollab.ca/SSC_Architecture_Content_Metamodel,webpage,OSINT,2.3,4,4,Keter,valid-triple-registry,Real-world ArchiMate-based metamodel; capability/function linking rules
SRC-HCAM-EXT-C04,C,togaf_metamodel,TOGAF ADM and Content Framework (Visual Paradigm),https://www.visual-paradigm.com/guide/togaf/togaf-adm-and-architecture-content-framework/,webpage,OSINT,2.3,4,4,Keter,governance-wrapper,Artifact = catalog/matrix/diagram; building-block reuse
SRC-HCAM-EXT-C05,C,capability_map,TOGAF Business Capabilities Guide G189,https://governance.foundation/assets/frameworks/togaf/g189%20-%20Business%20Capbility.pdf,report,OSINT,1.2,5,5,Keter,capability-anchor,Capability map = stable anchor; capability/org + capability/value-stream mapping
SRC-HCAM-EXT-C06,C,capability_map,Avolution Business Capability Map,https://www.avolutionsoftware.com/our-resources/how-to-create-a-business-capability-map/,webpage,OSINT,2.3,4,4,Keter,capability-anchor,Box-in-box nested levels; anchor connecting strategy/apps/data/tech
SRC-HCAM-EXT-C07,C,capability_map,LeanIX What is Business Capability,https://www.leanix.net/en/wiki/ea/business-capability,webpage,OSINT,2.2,4,5,Keter,capability-anchor,10 top-level capabilities + 3 levels; MECE; independent of org structure
SRC-HCAM-EXT-C08,C,capability_map,Orbus Business Capability Mapping,https://www.orbussoftware.com/resources/wiki/article/business-capability-mapping,webpage,OSINT,2.3,4,4,Keter,capability-anchor,Non-overlapping unique hierarchy; consistent naming; periodic review
SRC-HCAM-EXT-C09,C,capability_map,Grounded Capability Model (BusinessArchitecture.info),https://www.businessarchitecture.info/how-to-build-a-grounded-capability-model,webpage,OSINT,3.1,4,4,Keter,capability-anchor,Capabilities stable over time; cross-map to 10+ domains; top-down + bottom-up
SRC-HCAM-EXT-C10,C,zachman_ontology,About the Zachman Framework (FEAC),https://zachman-feac.com/zachman/about-the-zachman-framework/,webpage,OSINT,1.3,5,5,Keter,coverage-lattice,6x6 ontology; interrogatives What/How/Where/Who/When/Why x reification rows
SRC-HCAM-EXT-C11,C,zachman_ontology,Concise Definition of Zachman (Zachman),https://zachman-feac.com/resources/ea-articles-reference/166-the-concise-definition-of-the-zachman-framework-by-john-a-zachman,article,OSINT,1.3,5,5,Keter,coverage-lattice,Framework is a structure/ontology not a methodology; total set of descriptive representations
SRC-HCAM-EXT-C12,C,zachman_ontology,Zachman Framework in 3 Minutes (Visual Paradigm),https://www.visual-paradigm.com/guide/enterprise-architecture/zachman-framework-in-3-mins/,webpage,OSINT,2.3,4,4,Keter,coverage-lattice,W5H columns map to data/function/network/people/time/motivation
SRC-HCAM-EXT-C13,C,zachman_ontology,Zachman Definitive Guide (LeanIX),https://www.leanix.net/en/wiki/ea/zachman-framework,webpage,OSINT,2.2,4,5,Keter,coverage-lattice,Columns = aspects; rows = stakeholder viewpoints
SRC-HCAM-EXT-C14,C,zachman_ontology,Zachman EA Standard Guide (Ardoq),https://www.ardoq.com/knowledge-hub/zachman-framework,webpage,OSINT,2.2,4,5,Keter,coverage-lattice,Who=People/Actors with roles/responsibilities/org units; completeness check
SRC-HCAM-EXT-C15,C,dmbok_metadata,DAMA-DMBOK (DAMA International),https://dama.org/learning-resources/dama-data-management-body-of-knowledge-dmbok/,webpage,OSINT,1.2,5,5,Keter,metadata-layer,Vendor-neutral metadata-management framework; designed to evolve over time
SRC-HCAM-EXT-C16,C,dmbok_metadata,DAMA-DMBOK Governance Guide (OvalEdge),https://www.ovaledge.com/blog/dama-dmbok-data-governance-framework,webpage,OSINT,2.3,4,4,Keter,metadata-layer,Metadata + lineage = data about data; governance scales rather than breaks
SRC-HCAM-EXT-C17,C,dmbok_metadata,DAMA-DMBOK2 Functional Framework,https://www.itmatters.com.au/resources/DAMA-DMBOK2-Framework-V2-20140317-FINAL.pdf,report,OSINT,2.2,4,4,Keter,metadata-layer,Metadata KA: model/glossary/inventory; data asset discovery; owners/stewards
SRC-HCAM-EXT-C18,C,dmbok_metadata,DAMA-DMBOK vs DCAM (Data Crossroads),https://datacrossroads.nl/2018/12/02/data-management-metamodels-damadmbok2-dcam/,article,OSINT,3.1,3,4,Keter,metadata-layer,Metamodel as Knowledge Areas / business functions; deliverable mapping
SRC-HCAM-EXT-C19,C,dmbok_metadata,DAMA-DMBOK Framework overview,https://www.damadmbok.org/copy-of-about-dama-dmbok,webpage,OSINT,2.3,4,4,Keter,metadata-layer,Metadata catalogs track lineage/definitions/usage across systems
SRC-HCAM-EXT-C20,C,ontology_design,NIST Best Practices of Ontology Development (BFO),https://www.nist.gov/system/files/documents/2021/10/14/nist-ai-rfi-cubrc_inc_002.pdf,report,OSINT,1.2,5,5,Keter,ontology-grounding,Tiered upper/mid/lower; BFO; reuse terms; ontological realism
SRC-HCAM-EXT-C21,C,ontology_design,Ontology Design Best Practices II (Enterprise Knowledge),https://enterprise-knowledge.com/ontology-design-best-practices-part-ii/,webpage,OSINT,2.2,4,5,Keter,verb-taxonomy,Limit relationship types to under 5 to start; repeatable patterns; less is more
SRC-HCAM-EXT-C22,C,ontology_design,Semantic Knowledge Modeling Best Practices (metaphacts),https://blog.metaphacts.com/semantic-knowledge-modeling-best-practices,webpage,OSINT,2.3,4,4,Keter,competency-questions,Competency questions define scope/purpose; top-down/bottom-up/hybrid
SRC-HCAM-EXT-C23,C,ontology_design,Characterising Competency Questions (CEUR),https://ceur-ws.org/Vol-4176/caos-9.pdf,report,OSINT,1.3,4,5,Keter,competency-questions,CQ types: Scoping/Validation/Foundational/Relationship/Metaproperty
SRC-HCAM-EXT-C24,C,graph_standard,ISO/IEC 39075:2024 GQL (ISO),https://www.iso.org/standard/76120.html,report,OSINT,1.1,5,5,Keter,typed-graph-schema,International standard graph language; GRAPH TYPE = property-graph schema
SRC-HCAM-EXT-C25,C,graph_standard,Graph Query Language (Wikipedia),https://en.wikipedia.org/wiki/Graph_Query_Language,webpage,OSINT,2.3,4,4,Keter,typed-graph-schema,GQL + SQL/PGQ; graph types enforce node/edge structure; Cypher lineage
SRC-HCAM-EXT-C26,C,graph_standard,GQL Standards (gqlstandards.org),https://www.gqlstandards.org/,webpage,OSINT,2.2,4,4,Keter,typed-graph-schema,DDL CREATE GRAPH TYPE; fixed vs schema-flexible; views/regular path queries
SRC-HCAM-EXT-C27,C,mdm_hierarchies,Kimball Ragged Variable-Depth Hierarchies,https://www.kimballgroup.com/data-warehouse-business-intelligence-resources/kimball-techniques/dimensional-modeling-techniques/ragged-variable-depth-hierarchy/,webpage,OSINT,1.3,5,5,Keter,layers-evidence,Bridge table + pathstring for ragged hierarchies; shared-ownership nodes
SRC-HCAM-EXT-C28,C,mdm_hierarchies,MS Master Data Services Recursive Hierarchies,https://github.com/MicrosoftDocs/sql-docs/blob/live/docs/master-data-services/recursive-hierarchies-master-data-services.md,webpage,OSINT,2.2,4,4,Keter,layers-evidence,Recursive parent-child = classic role/process/topic tree; derived vs explicit hierarchies
