source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-N4J-05,A,aura_free_credential_recovery,Neo4j Support — Aura Free Tier FAQ,https://support.neo4j.com/s/article/16094506528787-Support-resources-and-FAQ-for-Aura-Free-Tier,webpage,OSINT,4.2,5,5,Safe,free_recovery_paths,F1 resume after 72h no-write pause; one Free instance per account
SRC-N4J-06,A,vendor_economics,Neo4j Aura pricing page,https://neo4j.com/pricing/,webpage,OSINT,4.1,5,5,Safe,anti_pattern_paid_paths,Professional 1GB ~$65/mo floor; Community Edition free self-managed; FQ-3 self-hosted default
SRC-N4J-07,B,aura_free_credential_recovery,Holistika NEO4J_STRATEGY (Envoy Tech Lab),docs/references/hlk/v3.0/Envoy%20Tech%20Lab/Neo4j/NEO4J_STRATEGY.md,internal_canonical,CORPINT,4.1,5,3,Safe,free_recovery_paths,F5 AKOS CSV projection rebuild doctrine; Neo4j is rebuildable mirror not SSOT
SRC-N4J-08,B,aura_free_credential_recovery,INC-NEO4J-AURA-AUTH-2026-05-01 diagnosis,docs/wip/planning/32-holistik-ops-maturation/reports/neo4j-aura-auth-diagnosis-2026-05-01.md,internal_canonical,CORPINT,3.2,4,3,Euclid,incident_class_contradiction,Prior internal doc assumed console Reset password — contradicted on Free tier
SRC-N4J-09,A,aura_f6_backup_restore,Neo4j Aura — Backup restore export,https://neo4j.com/docs/aura/managing-instances/backup-restore-export/,webpage,OSINT,4.3,5,5,Safe,F6_restore,Inspect restore from backup file under 4 GB on Free or Professional; operator export SSOT
SRC-N4J-10,A,aura_professional_restore,Neo4j Aura FAQ — tier backups and retention,https://neo4j.com/cloud/platform/aura-graph-database/faq/,webpage,OSINT,4.2,5,5,Safe,professional_restore,Professional tier backup retention vs Free; deferred-funding appendix only 2026
SRC-N4J-11,A,aura_professional_restore,Neo4j Operations Manual — neo4j-admin upload to Aura,https://neo4j.com/docs/operations-manual/5/tools/neo4j-admin/upload-to-aura/,webpage,OSINT,4.2,5,5,Safe,large_backup_fallback,CLI upload when console import impractical; not needed for ~308 KB operator export
SRC-N4J-12,A,aura_professional_restore,Neo4j Aura — migration-free clone tutorial,https://neo4j.com/docs/aura/tutorials/migration-free/,webpage,OSINT,4.3,5,5,Safe,path_C_clone,Clone targets AuraDB Professional; superseded for 2026 by D-IH-95-L
SRC-N4J-13,B,aura_professional_restore,Holistika NEO4J_STRATEGY (Envoy Tech Lab),docs/references/hlk/v3.0/Envoy%20Tech%20Lab/Neo4j/NEO4J_STRATEGY.md,internal_canonical,CORPINT,4.1,5,3,Safe,F5_vs_backup_value,CSV projection is SSOT; backup preserves non-CSV graph state F5 would drop
SRC-N4J-14,B,aura_professional_restore,D-IH-95-G R2-09 Professional budget + keepalive,docs/wip/planning/95-canonical-articulation-model/decision-log.md,internal_canonical,CORPINT,4.1,5,3,Safe,reliability_budget,Forward ~$65/mo Professional posture deferred 2026; keepalive doctrine unchanged
SRC-N4J-15,B,aura_professional_restore,I95 Neo4j credential recovery runbook,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-credential-recovery-2026-06-09.md,internal_canonical,CORPINT,3.3,5,3,Safe,incident_class,F1-F5 superseded for this incident once R3 probe passes; F6 primary
SRC-N4J-16,B,aura_professional_restore,I07 HLK Neo4j graph projection env contract,docs/wip/planning/07-hlk-neo4j-graph-projection/master-roadmap.md,internal_canonical,CORPINT,4.1,5,3,Safe,env_contract,~/.openclaw/.env + GHA secrets NEO4J_URI USERNAME PASSWORD; neo4j+s scheme
SRC-N4J-17,B,aura_f6_backup_restore,Operator correction 2026-06-09 — Option C rejected,docs/wip/planning/95-canonical-articulation-model/decision-log.md,internal_canonical,CORPINT,4.2,5,3,Safe,F6_primary_path,Binding: Professional ~$65/mo deferred 2026; F6 Free backup restore is incident primary; D-IH-95-L
SRC-N4J-18,B,aura_f6_backup_restore,I95 free backup restore charter,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-free-backup-restore-charter-2026-06-09.md,internal_canonical,CORPINT,4.1,5,3,Safe,F6_restore,Downstream charter F6-R0..R7; funding_gate required_for_professional; links backup retention process
SRC-N4J-19,B,aura_f6_backup_restore,I95 backup retention process,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-backup-retention-process-2026-06-09.md,internal_canonical,CORPINT,4.1,5,3,Safe,F6_restore,Encrypted operator vault; retention; restore-drill cadence; complements F6 charter
SRC-N4J-20,B,internal_kb_fusion,I46 P1 NEO4J_STRATEGY doctrine report,docs/wip/planning/46-neo4j-strategic-posture/reports/p1-doctrine-2026-05-01.md,internal_canonical,CORPINT,4.1,5,3,Safe,context_engineering_doctrine,Three use-cases A/B/C; GraphRAG library choice D-IH-46-A; cost envelope table
SRC-N4J-21,B,internal_kb_fusion,I91 enterprise graph store inventory,docs/wip/planning/91-enterprise-graph-store-coverage/reports/store-inventory-2026-06-01.md,internal_canonical,CORPINT,4.1,5,3,Safe,neo4j_coupling,Neo4j P1 blocked until NEO4J_*; multi-store coverage matrix; I95 HCAM coupling
SRC-N4J-22,B,internal_kb_fusion,akos/hlk_graph_model.py projection,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/baseline_organisation.csv,internal_canonical,CORPINT,5.2,5,2,Safe,context_engineering_doctrine,10 labels/13 edges; PARENT_OF forked; graph as bounded-context harness
SRC-N4J-23,B,internal_kb_fusion,akos/hlk_neo4j.py sync module,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_neo4j.py,internal_canonical,CORPINT,5.2,5,2,Safe,neo4j_coupling,Neo4j sync target; projection to migrate to verb taxonomy per HCAM
SRC-N4J-24,B,internal_kb_fusion,I53 GraphRAG PoC risk register,docs/wip/planning/53-graphrag-poc-closure/risk-register.md,internal_canonical,CORPINT,3.3,4,3,Safe,kg_graphrag_landscape,Use-case B ship vs no-ship frame; LightRAG hybrid precedent
SRC-N4J-25,B,internal_kb_fusion,HCAM I91 graph rework coupling,docs/wip/intelligence/canonical-articulation-model-2026-06-05/source-ledger.csv,internal_canonical,CORPINT,5.2,5,2,Safe,context_engineering_doctrine,SRC-HCAM-INT-E48 lineage; graph rework initiative couples bidirectionally with I91
SRC-N4J-26,A,vendor_economics,Neo4j Startup Program Aura legal terms,https://neo4j.com/legal-terms/startup-program-aura/,webpage,OSINT,4.1,5,5,Safe,vendor_credits,Eligibility Series B or earlier; credits redeem on Professional or Business Critical only
SRC-N4J-27,A,vendor_economics,Neo4j Community Edition product page,https://neo4j.com/product/community-edition/,webpage,OSINT,4.2,5,5,Safe,post_credit_escalation,Free GPL3 self-managed; ops shift to operator; aligns FQ-3 self-hosted default
SRC-N4J-28,A,vendor_economics,Neo4j Community Edition cloud marketplace blog,https://neo4j.com/blog/graph-database/community-edition/,webpage,OSINT,4.2,5,5,Safe,post_credit_escalation,One-click AWS/Azure/GCP marketplace deploy; bills through existing cloud account
SRC-N4J-29,A,vendor_economics,Google Cloud Neo4j partner marketplace,https://cloud.google.com/find-a-solution/partner/neo4j,webpage,OSINT,3.3,4,4,Safe,vendor_credits,Stackable cloud credits + Neo4j startup credits precedent; complement not substitute
SRC-N4J-30,A,eu_public_funding,Digital Europe Programme overview,https://digital-strategy.ec.europa.eu/en/activities/digital-programme,webpage,OSINT,4.2,5,5,Safe,EU_public_funding,SME AI adoption via EDIH; complements EIC Open; deployment not research
SRC-N4J-31,A,eu_public_funding,Digital Europe AI Continent call 2026,https://ec.europa.eu/info/funding-tenders/opportunities/docs/2021-2027/digital/wp-call/2026/call-fiche_digital-2026-ai-data-10_en.pdf,report,OSINT,4.2,5,5,Safe,EU_public_funding,DIGITAL-2026-AI-DATA-10; deadline Oct 2026; SME 75% funding rate; graph-AI GTM narrative fit
SRC-N4J-32,A,eu_public_funding,EIC Pre-Accelerator programme,https://eic.ec.europa.eu/eic-funding-opportunities/eic-pre-accelerator_en,webpage,OSINT,4.1,4,5,Safe,EU_public_funding,Up to EUR 500K early TRL; secondary to EIC Open per FQ-2 ratification
SRC-N4J-33,A,eu_public_funding,EIC Transition programme,https://eic.ec.europa.eu/eic-funding-opportunities/eic-transition_en,webpage,OSINT,4.1,4,5,Safe,EU_public_funding,TRL validation bridge; deferred secondary track unless operator pivots from Open
SRC-N4J-34,A,eu_public_funding,Eurostars international R&D,https://www.eurostars-eureka.eu/,webpage,OSINT,3.3,4,4,Safe,EU_public_funding,~EUR 500K/SME consortium R&D; opportunistic GraphRAG PoC wedge not primary 2026
SRC-N4J-35,A,eu_public_funding,NGI Next Generation Internet,https://ngi.eu/,webpage,OSINT,3.2,3,4,Safe,EU_public_funding,Smaller graph/open-data grants EUR 5K-200K rolling; opportunistic not baseline
SRC-N4J-36,A,kg_graphrag_landscape,neo4j-graphrag-python (LightRAG hybrid),https://github.com/neo4j/neo4j-graphrag-python,webpage,OSINT,4.1,5,5,Safe,kg_graphrag_landscape,D-IH-46-A library choice; use-case B; vendor-maintained GraphRAG on Neo4j
SRC-N4J-37,A,kg_graphrag_landscape,LlamaIndex knowledge graph docs,https://developers.llamaindex.ai/python/framework/module/indices/knowledge_graph/,webpage,OSINT,4.1,5,5,Safe,kg_graphrag_landscape,Alternative KG index path; compare vs native Neo4j GraphRAG for context harness
SRC-N4J-38,A,kg_graphrag_landscape,LightRAG paper / HKUDS repo,https://github.com/HKUDS/LightRAG,webpage,OSINT,3.3,4,4,Safe,kg_graphrag_landscape,Hybrid retrieval pattern cited in NEO4J_STRATEGY use-case B framing
SRC-N4J-39,A,context_engineering_doctrine,Obsidian graph view documentation,https://help.obsidian.md/plugins/graph,webpage,OSINT,3.3,4,4,Safe,context_engineering_doctrine,Secondary nav per D-IH-12; personal KM not enterprise graph SSOT
SRC-N4J-40,B,context_engineering_doctrine,HCAM verb taxonomy master synthesis,docs/wip/intelligence/canonical-articulation-model-2026-06-05/master-synthesis.md,internal_canonical,CORPINT,4.2,5,3,Safe,context_engineering_doctrine,Graph projection as DTO semantic layer; bounded-context harness for agent context
SRC-N4J-41,B,context_engineering_doctrine,I95 HCAM round-2 synthesis,docs/wip/planning/95-canonical-articulation-model/reports/i95-round2-lanes-research-synthesis-2026-06-09.md,internal_canonical,CORPINT,4.1,5,3,Safe,context_engineering_doctrine,Singularity/DTO framing; graph store funding enables context-engineering doctrine delta
SRC-N4J-42,A,vendor_economics,Improvado Neo4j TCO comparison 2026,https://improvado.io/blog/top-25-best-database-management-software,article,OSINT,3.2,3,4,Safe,post_credit_escalation,Community free single-node; Aura $65/mo floor; self-hosted hidden labor caveat
SRC-N4J-43,A,vendor_economics,Vendr Neo4j pricing analysis 2026,https://www.vendr.com/marketplace/neo4j,article,OSINT,3.2,3,3,Safe,post_credit_escalation,Self-managed infra 40-80% of license for Enterprise; CE path avoids license for Holistika scale
SRC-N4J-44,B,internal_kb_fusion,I95 professional restore charter deferred,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-professional-restore-charter-2026-06-09.md,internal_canonical,CORPINT,4.1,5,3,Safe,professional_restore,status deferred-funding; appendix only; re-enable via funding gate not F6 path
SRC-N4J-45,B,internal_kb_fusion,Neo4j funding escalation radar (prior),docs/wip/intelligence/neo4j-funding-escalation-radar-2026-06-09.md,internal_canonical,CORPINT,3.3,4,3,Safe,finops_link,Thin 6-row predecessor; fused into this research area; escalation ladder updated FQ-3
SRC-N4J-46,A,eu_public_funding,EIC Accelerator Challenges 2026,https://eic.ec.europa.eu/eic-funding-opportunities/eic-accelerator-challenges_en,webpage,OSINT,4.1,4,5,Safe,EU_public_funding,EUR 220M thematic; verify Work Programme PDF before applying; secondary to Open
