source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-AREA-INT-11,A,internal_area_doctrine,PEOPLE_AREA_RESTRUCTURE.md,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/PEOPLE_AREA_RESTRUCTURE.md,internal_canonical,CORPINT,5.1,5,2,Safe,def-area,Worked record of area boundary moves
SRC-AREA-INT-12,A,internal_area_doctrine,baseline_organisation.csv roles-per-area,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/baseline_organisation.csv,dataset,CORPINT,5.1,5,2,Safe,def-area,AREA-05 source; role roots define area membership
SRC-AREA-INT-13,A,internal_area_doctrine,process_list.csv processes-per-area,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/process_list.csv,dataset,CORPINT,5.1,5,2,Safe,def-area,AREA-04 source; executable rows per area
SRC-AREA-INT-14,A,internal_area_doctrine,PEOPLE_DESIGN_PATTERN_REGISTRY.csv pattern_area_buildout,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PEOPLE_DESIGN_PATTERN_REGISTRY.csv,dataset,CORPINT,5.2,5,2,Safe,def-area,The inherited pattern an area adopts (AREA-14)
SRC-AREA-INT-15,A,internal_area_doctrine,CANONICAL_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/CANONICAL_REGISTRY.csv,dataset,CORPINT,5.1,5,2,Safe,def-components,AREA-07 source; canonical coverage per area
SRC-AREA-INT-16,A,internal_area_doctrine,PRECEDENCE.md asset classification,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/PRECEDENCE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-components,AREA-07 canonical/mirror/reference precedence
SRC-AREA-INT-17,A,internal_area_doctrine,CAPABILITY_REGISTRY chassis,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_capability_registry_csv.py,internal_canonical,CORPINT,5.2,5,2,Safe,def-components,AREA-06 capability dimension
SRC-AREA-INT-18,A,internal_area_doctrine,CAPABILITY_CONFIDENCE_REGISTRY chassis,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_capability_confidence_csv.py,internal_canonical,CORPINT,5.2,5,2,Safe,def-components,AREA-06 confidence dimension; maturity-like scoring
SRC-AREA-INT-19,A,internal_area_doctrine,DATA_CONTRACT_REGISTRY.csv,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/DATA_CONTRACT_REGISTRY.csv,dataset,CORPINT,5.1,5,3,Safe,def-components,Cross-area producer-consumer contract surface
SRC-AREA-INT-20,A,internal_area_doctrine,confidence_levels.md Safe/Euclid/Keter,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/confidence_levels.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,Risk-tier taxonomy; candidate maturity ladder
SRC-AREA-INT-21,A,internal_area_doctrine,source_taxonomy.md category+level ladder,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/source_taxonomy.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,6-tier credibility ladder; ranking precedent
SRC-AREA-INT-22,A,internal_completeness_bars,UAT_DISCIPLINE.md 11-section bar,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/UAT_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,Sibling completeness bar; verdict + PWF + field-test window
SRC-AREA-INT-23,A,internal_completeness_bars,INTER_WAVE_REGRESSION_DISCIPLINE.md 13 dims,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/INTER_WAVE_REGRESSION_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,13-dimension structural integrity sweep
SRC-AREA-INT-24,A,internal_completeness_bars,INDEX_INTEGRITY_DISCIPLINE.md 8 dims,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/INDEX_INTEGRITY_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,IDX-01..08 freshness bar
SRC-AREA-INT-25,A,internal_completeness_bars,SYNTHESIS_BEFORE_TRANCHE_DISCIPLINE.md 10 dims,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/SYNTHESIS_BEFORE_TRANCHE_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,SYN-01..10 per-class fire-set; conditional dims precedent
SRC-AREA-INT-26,A,internal_completeness_bars,PASS_WITH_FOLLOWUP_GOVERNANCE_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/PASS_WITH_FOLLOWUP_GOVERNANCE_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-threshold,PWF verdict; partial-completeness with tracked followup
SRC-AREA-INT-27,A,internal_completeness_bars,INTENT_RANKED_REGRESSION_DISCIPLINE.md ICS,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/INTENT_RANKED_REGRESSION_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,Value-weighting model (FMEA+WSJF fusion) for ranking
SRC-AREA-INT-28,A,internal_completeness_bars,RESEARCH_ACTION_DISCIPLINE.md 8-stage,docs/references/hlk/v3.0/Research/Methodology/canonicals/RESEARCH_ACTION_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,This research's own governing discipline
SRC-AREA-INT-29,A,internal_area_doctrine,RESEARCH_HEAD_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/RESEARCH_HEAD_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Research-area governance parent
SRC-AREA-INT-30,A,internal_completeness_bars,DATAOPS_DISCIPLINE.md DATA-01..07,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/DATAOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-components,Data-quality probe set; candidate AREA quality dimension
SRC-AREA-INT-31,A,internal_completeness_bars,TECHOPS_DISCIPLINE.md TECH-01..07,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/TECHOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-components,Reliability probe set; relocated to Tech per D-IH-94-F
SRC-AREA-INT-32,A,internal_completeness_bars,MKTOPS_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/canonicals/MKTOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-components,Marketing ops bar; relocated to Marketing per D-IH-94-F
SRC-AREA-INT-33,A,internal_completeness_bars,UX_DISCIPLINE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/UX Designer/canonicals/UX_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-components,UX bar; relocated to Marketing per D-IH-94-F
SRC-AREA-INT-34,A,internal_area_doctrine,DATA_ARCHITECTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/DATA_ARCHITECTURE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Data area worked example (92% matrix)
SRC-AREA-INT-35,A,internal_area_doctrine,FINOPS_DISCIPLINE.md five planes,docs/references/hlk/v3.0/Admin/O5-1/Finance/Governance/canonicals/FINOPS_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Finance area worked example (93% matrix); 5-plane model
SRC-AREA-INT-36,A,internal_area_doctrine,HLK_ERP_ARCHITECTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/HLK_ERP_ARCHITECTURE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Operations area surface
SRC-AREA-INT-37,A,internal_area_doctrine,BRAND_ARCHITECTURE.md,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/BRAND_ARCHITECTURE.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Marketing/Brand area surface (branded house)
SRC-AREA-INT-38,A,internal_completeness_bars,akos/hlk_dataops_quality.py probes,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/hlk_dataops_quality.py,internal_canonical,CORPINT,5.2,5,2,Safe,def-components,DATA-01..07 + FINOPS-SPINE family probe profiles
SRC-AREA-INT-39,A,internal_decisions,DECISION_REGISTER.csv D-IH-93-B area-governance,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,dataset,CORPINT,5.3,5,3,Safe,def-area,Ratified: make create-an-area a People-governed countable process
SRC-AREA-INT-40,A,internal_decisions,D-IH-93-CLOSURE Data area close,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,dataset,CORPINT,5.3,5,3,Safe,def-threshold,Data closed PASS-WITH-FOLLOWUP at 92%
SRC-AREA-INT-41,A,internal_decisions,D-IH-88-E FINOPS discipline mint,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,dataset,CORPINT,5.3,5,3,Safe,def-area,Finance full-area programme inception
SRC-AREA-INT-42,A,internal_decisions,D-IH-86-FF research action discipline,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/DECISION_REGISTER.csv,dataset,CORPINT,5.3,5,3,Safe,def-complete,15th specialty; governs this pack
SRC-AREA-INT-43,A,internal_evidence,I93 area-completeness-matrix-2026-06-05.md,docs/wip/planning/93-data-area-foundation-and-governance/reports/area-completeness-matrix-2026-06-05.md,report,CORPINT,5.1,4,2,Safe,def-threshold,The 88% reference-bar evidence
SRC-AREA-INT-44,A,internal_evidence,area-governance-gap-tracker-2026-06-05.csv,docs/wip/planning/93-data-area-foundation-and-governance/_trackers/area-governance-gap-tracker-2026-06-05.csv,dataset,CORPINT,5.1,4,2,Safe,def-complete,Forward disposition map for the 5 remaining areas
SRC-AREA-INT-45,A,internal_evidence,finance-area-buildout-roadmap-2026-06-05.md,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/finance-area-buildout-roadmap-2026-06-05.md,report,CORPINT,5.1,4,2,Safe,def-threshold,Finance F0-F4; 88%/0-gap closure target
SRC-AREA-INT-46,A,internal_evidence,data-canonical-audit-2026-06-04.md,docs/wip/planning/90-routing-and-wiring/reports/data-canonical-audit-2026-06-04.md,report,CORPINT,5.1,4,2,Safe,def-components,Data CAP+CONF backfill audit
SRC-AREA-INT-47,A,internal_evidence,intent-ranked-regression-2026-06-05.md,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/reports/intent-ranked-regression-2026-06-05.md,report,CORPINT,5.1,4,3,Safe,def-complete,Value-ranked regression worked example
SRC-AREA-INT-48,A,internal_area_doctrine,I93 master-roadmap.md,docs/wip/planning/93-data-area-foundation-and-governance/master-roadmap.md,report,CORPINT,5.1,4,2,Safe,def-area,Data-area foundation phased plan
SRC-AREA-INT-49,A,internal_alt_lens,I88 master-roadmap 10-pillar ReOps lens,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/master-roadmap.md,report,CORPINT,5.2,4,3,Euclid,def-components,ALTERNATIVE area lens: Boulton 8 pillars + Brand + UX
SRC-AREA-INT-50,A,internal_alt_lens,i-nn-research-ops-substrate.md 10-pillar instantiation,docs/wip/planning/_candidates/i-nn-research-ops-substrate.md,report,CORPINT,5.2,4,3,Euclid,def-components,Per-area 10-pillar instantiation cross-cut with 14-component bar
SRC-AREA-INT-51,A,internal_area_doctrine,WIP_DASHBOARD.md status taxonomy,docs/wip/planning/WIP_DASHBOARD.md,report,CORPINT,5.1,4,2,Safe,def-complete,8-state lifecycle taxonomy (closed/active/continuous/etc)
SRC-AREA-INT-52,A,internal_area_doctrine,akos/planning/status_taxonomy.py,https://github.com/FraysaXII/openclaw-akos/blob/main/akos/planning/status_taxonomy.py,internal_canonical,CORPINT,5.2,5,2,Safe,def-complete,Lifecycle-state SSOT enum
SRC-AREA-INT-53,A,internal_area_doctrine,HOLISTIKA_STAKEHOLDER_LENSES.md,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/HOLISTIKA_STAKEHOLDER_LENSES.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Stakeholder/audience lenses across areas
SRC-AREA-INT-54,A,internal_area_doctrine,PEOPLE_COMPLIANCE_VS_ETHICS_BOUNDARY.md,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/PEOPLE_COMPLIANCE_VS_ETHICS_BOUNDARY.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-area,Worked boundary-criteria precedent (sub-area split)
SRC-AREA-INT-55,A,internal_area_doctrine,SOP-META_PROCESS_MGMT_001.md,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/SOP-META_PROCESS_MGMT_001.md,internal_canonical,CORPINT,5.2,5,3,Safe,def-complete,CSV-before-SOP process management order
SRC-AREA-EXT-01,B,external_maturity_models,DAMA-DMBOK framework guide (Atlan),https://atlan.com/dama-dmbok-framework/,article,OSINT,4.1,4,4,Euclid,def-components,11 knowledge areas with governance at hub
SRC-AREA-EXT-02,B,external_maturity_models,DAMA-DMBOK2 functional framework (DAMA Intl),https://www.itmatters.com.au/resources/DAMA-DMBOK2-Framework-V2-20140317-FINAL.pdf,report,OSINT,3.3,5,4,Safe,def-components,Primary 11-area decomposition; area = knowledge area precedent
SRC-AREA-EXT-03,B,external_maturity_models,DMBoK overview (Dataversity),https://www.dataversity.net/data-concepts/what-is-the-data-management-body-of-knowledge-dmbok/,article,OSINT,4.1,4,3,Euclid,def-components,Includes maturity-assessment + ethics sections
SRC-AREA-EXT-04,B,external_maturity_models,EDM Council DCAM framework page,https://edmcouncil.org/frameworks/dcam/,webpage,OSINT,3.3,5,5,Safe,def-components,8 components 34 capabilities 6-level scoring
SRC-AREA-EXT-05,B,external_maturity_models,DCAM v3 8 core components (EDM Council),https://edmcouncil.org/trainings/the-dcam-v3-framework-virtual-training-with-certification-amer-2/,webpage,OSINT,3.3,5,5,Safe,def-components,Strategy/program/architecture/knowledge/quality/govern/ops/analytics
SRC-AREA-EXT-06,B,external_maturity_models,DCAM v3.1 streamlined (Projective Group),https://www.projectivegroup.com/dcam-v3-1-the-future-ready-framework-for-strategic-data-management/,article,OSINT,4.1,4,4,Euclid,def-components,New Business Data Knowledge component; consolidation pattern
SRC-AREA-EXT-07,B,external_maturity_models,CMMI levels of capability and performance (ISACA),https://cmmiinstitute.com/learning/appraisals/levels,webpage,OSINT,3.3,5,5,Safe,def-threshold,Maturity 0-5 + capability levels; incomplete-to-optimizing ladder
SRC-AREA-EXT-08,B,external_maturity_models,CMMI explained (SixSigma.us),https://www.6sigma.us/process-improvement/capability-maturity-model-integration-cmmi/,article,OSINT,4.1,4,3,Euclid,def-threshold,5 staged maturity levels narrative
SRC-AREA-EXT-09,B,external_maturity_models,CMMI (Wikipedia),https://en.wikipedia.org/wiki/Capability_Maturity_Model_Integration,webpage,OSINT,1.3,4,3,Euclid,def-threshold,Staged vs continuous representation; appraised not certified
SRC-AREA-EXT-10,B,external_maturity_models,Data governance maturity assessment (EWSolutions),https://www.ewsolutions.com/data-governance-maturity-overview/,article,OSINT,4.1,4,3,Euclid,def-threshold,Compares IBM Gartner Stanford maturity ladders
SRC-AREA-EXT-11,B,external_maturity_models,Data governance maturity model (OvalEdge),https://www.ovaledge.com/blog/data-governance-maturity-model,article,OSINT,4.1,3,3,Euclid,def-threshold,No one-size-fits-all; customize the model
SRC-AREA-EXT-12,B,external_maturity_models,IBM data governance maturity model (LightsOnData),https://www.lightsondata.com/data-governance-maturity-models-ibm/,article,OSINT,4.1,4,3,Euclid,def-components,11 domains scored individually; per-domain level not global
SRC-AREA-EXT-13,B,external_maturity_models,Stanford data governance maturity model (LightsOnData),https://www.lightsondata.com/data-governance-maturity-models-stanford/,article,OSINT,3.2,4,4,Euclid,def-components,6 components x 3 dimensions (people policies capabilities) matrix
SRC-AREA-EXT-14,B,external_maturity_models,Developing Maturity Models for IT Management (Becker Knackstedt Poppelbuss),https://link.springer.com/article/10.1007/s12599-009-0044-5,report,OSINT,3.3,5,5,Euclid,def-complete,8-phase design-science procedure; R1-R8 requirements
SRC-AREA-EXT-15,B,external_maturity_models,Maturity model design principles (Poppelbuss Roglinger ECIS 2011),https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1027&context=ecis2011,report,OSINT,3.3,5,5,Euclid,def-complete,Basic/descriptive/prescriptive design principles; intersubjective verifiability
SRC-AREA-EXT-16,B,external_maturity_models,Maturity model design requirements (FIM-RC),https://fim-rc.de/Paperbibliothek/Veroeffentlicht/327/wi-327.pdf,report,OSINT,3.3,4,4,Euclid,def-complete,Empirical foundation + benchmarking applicability criteria
SRC-AREA-EXT-17,B,external_maturity_models,Maturity assessment model decision parameters (Mettler UniSG),https://www.alexandria.unisg.ch/bitstreams/ab71249c-2ce0-48bb-8900-8f12705e5f12/download,report,OSINT,3.3,4,4,Euclid,def-complete,Top-down vs bottom-up; decision parameters table
SRC-AREA-EXT-18,B,external_maturity_models,COBIT resources (ISACA),https://www.isaca.org/resources/cobit,webpage,OSINT,3.3,5,5,Safe,def-area,40 governance/management objectives across 5 domains
SRC-AREA-EXT-19,B,external_maturity_models,COBIT principles enablers explained (Optro),https://optro.ai/blog/cobit,article,OSINT,4.1,4,3,Euclid,def-components,6 principles 7 enablers 40 objectives EDM/APO/BAI/DSS/MEA
SRC-AREA-EXT-20,B,external_maturity_models,COBIT 2019 fact sheet (ISACA),https://www.isaca.org/about-us/-/media/4fc9d51512c54465b95c418d1468baef.ashx,report,OSINT,3.3,5,5,Safe,def-area,Governance vs management separation
SRC-AREA-EXT-21,B,external_maturity_models,ISO/IEC 38500:2024 governance of IT (ISO),https://www.iso.org/standard/81684.html,report,OSINT,3.3,5,5,Safe,def-area,Evaluate-Direct-Monitor model; applies to all org sizes
SRC-AREA-EXT-22,B,external_maturity_models,ISO 38500 IT governance framework (Umbrex),https://umbrex.com/resources/frameworks/organization-frameworks/iso-38500-it-governance-framework/,article,OSINT,4.1,4,4,Euclid,def-area,6 principles; governance vs management decision rights
SRC-AREA-EXT-23,B,external_maturity_models,ISO/IEC 38500:2024 overview (ANSI blog),https://blog.ansi.org/ansi/iso-iec-38500-2024-information-technology/,article,OSINT,4.1,4,4,Euclid,def-area,3 tools: framework + model + principles
SRC-AREA-EXT-24,C,external_domain_boundaries,Bounded Context (Martin Fowler),https://martinfowler.com/bliki/BoundedContext.html,article,OSINT,2.1,5,5,Euclid,def-area,Model boundary; multiple canonical models; anti-corruption layer
SRC-AREA-EXT-25,C,external_domain_boundaries,DDD Part IV Strategic Design (Eric Evans),https://www.dddcommunity.org/wp-content/uploads/files/books/evans_pt04.pdf,book,OSINT,4.3,5,5,Euclid,def-area,Context distillation large-scale structure; the seminal text
SRC-AREA-EXT-26,C,external_domain_boundaries,DDD Reference definitions (Eric Evans Domain Language),https://www.domainlanguage.com/wp-content/uploads/2016/05/DDD_Reference_2015-03.pdf,book,OSINT,4.3,5,5,Euclid,def-area,Bounded context = boundary where a model is defined and applicable
SRC-AREA-EXT-27,C,external_domain_boundaries,Bounded context as understandability boundary (Metaphorex),https://metaphorex.org/entries/bounded-context/,article,OSINT,2.1,4,4,Euclid,def-area,Boundary is about meaning not code; implicit translation cost
SRC-AREA-EXT-28,C,external_domain_boundaries,Bounded contexts understandability (Aardling),https://aardling.eu/en/insights/bounded-contexts,article,OSINT,2.1,4,3,Euclid,def-area,Linguistic/semantic boundary; pragmatic trade-off in drawing it
SRC-AREA-EXT-29,C,external_domain_boundaries,Team Topologies key concepts,https://teamtopologies.com/key-concepts,webpage,OSINT,4.3,5,5,Euclid,def-area,4 team types; flexible boundaries; cognitive load
SRC-AREA-EXT-30,C,external_domain_boundaries,Team Topologies (Martin Fowler),https://martinfowler.com/bliki/TeamTopologies.html,article,OSINT,2.1,5,5,Euclid,def-area,Stream-aligned = business-capability-centric long-running team
SRC-AREA-EXT-31,C,external_domain_boundaries,Team Topologies (Atlassian),https://www.atlassian.com/devops/frameworks/team-topologies,article,OSINT,4.1,4,4,Euclid,def-area,Stream = product/service/journey/persona; minimize handoffs
SRC-AREA-EXT-32,C,external_domain_boundaries,Core team types Team Topologies,https://teamtopologies.com/key-concepts-content/what-are-the-core-team-types-in-team-topologies,webpage,OSINT,4.3,5,5,Euclid,def-area,Stream-aligned + enabling + complicated-subsystem + platform
SRC-AREA-EXT-33,C,external_domain_boundaries,Data Mesh book (Thoughtworks Dehghani),https://www.thoughtworks.com/insights/books/data-mesh,webpage,OSINT,4.3,5,5,Euclid,def-area,Domains as first-class concern; 4 principles
SRC-AREA-EXT-34,C,external_domain_boundaries,Data Mesh principles and logical architecture (Fowler/Dehghani),https://martinfowler.com/articles/data-mesh-principles.html,article,OSINT,2.1,5,5,Euclid,def-area,Domain ownership + data-as-product + self-serve + federated governance
SRC-AREA-EXT-35,C,external_domain_boundaries,Monolith to data mesh (Fowler/Dehghani),https://martinfowler.com/articles/data-monolith-to-mesh.html,article,OSINT,2.1,5,5,Euclid,def-area,Domain data as product; product thinking applied to domains
SRC-AREA-EXT-36,C,external_domain_boundaries,State of data mesh 2026 (Thoughtworks),https://www.thoughtworks.com/insights/blog/data-strategy/the-state-of-data-mesh-in-2026-from-hype-to-hard-won-maturity,article,OSINT,4.1,4,4,Euclid,def-complete,Data-as-product = value not perfection; versioned data contracts + SLOs
SRC-AREA-EXT-37,C,external_domain_boundaries,TOGAF capability model (Ewig Medium),https://medium.com/@enivek/tools-of-the-togaf-the-capability-model-30f9128d1642,article,OSINT,2.1,3,3,Euclid,def-area,Capability = what not how; heat-map maturity 1-5
SRC-AREA-EXT-38,C,external_domain_boundaries,Effective capability map (Conexiam),https://conexiam.com/unlocking-your-business-potential-how-to-create-an-effective-capability-map/,article,OSINT,4.1,4,4,Euclid,def-area,Capability-based planning to execute strategy
SRC-AREA-EXT-39,C,external_domain_boundaries,Business capabilities (NZ Digital Govt),https://www.digital.govt.nz/standards-and-guidance/technology-and-architecture/government-enterprise-architecture/gea-nz-framework/business-capabilities,webpage,OSINT,3.2,4,4,Euclid,def-area,Capability = people + process + information + technology
SRC-AREA-EXT-40,C,external_domain_boundaries,Business capability model guide (CIOPages),https://www.ciopages.com/articles/capability-model,article,OSINT,4.1,4,3,Euclid,def-components,Heat map by maturity/performance/strategic-importance/risk
SRC-AREA-EXT-41,C,external_domain_boundaries,What is Wardley Mapping (Wardley Maps),https://www.wardleymaps.com/faqs/what-is-wardley-mapping,webpage,OSINT,4.3,4,4,Euclid,def-area,Components on value chain x evolution genesis-to-commodity
SRC-AREA-EXT-42,C,external_domain_boundaries,Wardley map (Wikipedia),https://en.wikipedia.org/wiki/Wardley_map,webpage,OSINT,1.3,4,3,Euclid,def-area,Anchored by user need; visibility x evolution axes
SRC-AREA-EXT-43,C,external_domain_boundaries,Wardley value chain glossary,https://www.wardleymaps.com/glossary/value-chain,webpage,OSINT,4.3,4,4,Euclid,def-area,Dependency chain from user need to invisible utilities
SRC-AREA-EXT-44,C,external_domain_boundaries,Golden Paths to solve fragmentation (Spotify Engineering),https://engineering.atspotify.com/2020/8/how-we-use-golden-paths-to-solve-fragmentation-in-our-software-ecosystem,article,OSINT,4.3,5,5,Euclid,def-complete,Opinionated supported path; blessed tools; Golden State
SRC-AREA-EXT-45,C,external_domain_boundaries,Golden Path for software development (Red Hat),https://www.redhat.com/en/topics/platform-engineering/golden-paths,article,OSINT,4.1,4,4,Euclid,def-complete,Paved road; consistency reliability efficient resource use
SRC-AREA-EXT-46,C,external_domain_boundaries,Spotify paved paths common tooling (InfoQ),https://www.infoq.com/news/2021/03/spotify-paved-paths/,article,OSINT,4.1,4,4,Euclid,def-complete,Clearly defined audience (new hire) per path; one primary focus
SRC-AREA-EXT-47,D,external_completeness_value,Meet the data quality dimensions (GOV.UK DAMA-UK),https://www.gov.uk/government/news/meet-the-data-quality-dimensions,webpage,OSINT,3.3,5,5,Safe,def-complete,Completeness = critical-vs-optional not 100% of fields
SRC-AREA-EXT-48,D,external_completeness_value,Data quality dimensions (IBM),https://www.ibm.com/think/topics/data-quality-dimensions,article,OSINT,4.1,4,4,Euclid,def-complete,Completeness = percent of required fields populated
SRC-AREA-EXT-49,D,external_completeness_value,6 dimensions of data quality (DEV/iblaine),https://dev.to/iblaine/the-6-dimensions-of-data-quality-definitions-examples-and-how-to-monitor-each-2274,article,OSINT,2.1,3,3,Euclid,def-complete,Completeness = count against expectation
SRC-AREA-EXT-50,D,external_completeness_value,DAMA DQ dimensions white paper,https://www.slideshare.net/slideshow/dama-bcs-data-quality-dimensions-final/23588515,report,OSINT,3.3,4,4,Euclid,def-complete,Completeness = proportion of stored vs 100%-complete potential
