source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-INF-EXT-011,BL-DATA,dama-dmbok,Data governance maturity model (OvalEdge),https://www.ovaledge.com/blog/data-governance-maturity-model,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; No one-size-fits-all; customize the model
SRC-INF-EXT-012,BL-DATA,dama-dmbok,IBM data governance maturity model (LightsOnData),https://www.lightsondata.com/data-governance-maturity-models-ibm/,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 11 domains scored individually; per-domain level not global
SRC-INF-EXT-013,BL-DATA,dama-dmbok,Stanford data governance maturity model (LightsOnData),https://www.lightsondata.com/data-governance-maturity-models-stanford/,article,OSINT,3.2,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 6 components x 3 dimensions (people policies capabilities) matrix
SRC-INF-EXT-014,BL-DATA,dama-dmbok,Developing Maturity Models for IT Management (Becker Knackstedt Poppelbuss),https://link.springer.com/article/10.1007/s12599-009-0044-5,report,OSINT,3.3,3,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 8-phase design-science procedure; R1-R8 requirements
SRC-INF-EXT-015,BL-DATA,dama-dmbok,Maturity model design principles (Poppelbuss Roglinger ECIS 2011),https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1027&context=ecis2011,report,OSINT,3.3,3,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; Basic/descriptive/prescriptive design principles; intersubjective verifiability
SRC-INF-EXT-016,BL-DATA,dama-dmbok,Maturity model design requirements (FIM-RC),https://fim-rc.de/Paperbibliothek/Veroeffentlicht/327/wi-327.pdf,report,OSINT,3.3,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; Empirical foundation + benchmarking applicability criteria
SRC-INF-EXT-017,BL-DATA,dama-dmbok,Maturity assessment model decision parameters (Mettler UniSG),https://www.alexandria.unisg.ch/bitstreams/ab71249c-2ce0-48bb-8900-8f12705e5f12/download,report,OSINT,3.3,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; Top-down vs bottom-up; decision parameters table
SRC-INF-EXT-018,BL-DATA,dama-dmbok,COBIT resources (ISACA),https://www.isaca.org/resources/cobit,webpage,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 40 governance/management objectives across 5 domains
SRC-INF-EXT-019,BL-DATA,dama-dmbok,COBIT principles enablers explained (Optro),https://optro.ai/blog/cobit,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 6 principles 7 enablers 40 objectives EDM/APO/BAI/DSS/MEA
SRC-INF-EXT-020,BL-DATA,dama-dmbok,COBIT 2019 fact sheet (ISACA),https://www.isaca.org/about-us/-/media/4fc9d51512c54465b95c418d1468baef.ashx,report,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; Governance vs management separation
SRC-INF-EXT-021,BL-DATA,dama-dmbok,ISO/IEC 38500:2024 governance of IT (ISO),https://www.iso.org/standard/81684.html,report,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; Evaluate-Direct-Monitor model; applies to all org sizes
SRC-INF-EXT-022,BL-DATA,dama-dmbok,ISO 38500 IT governance framework (Umbrex),https://umbrex.com/resources/frameworks/organization-frameworks/iso-38500-it-governance-framework/,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 6 principles; governance vs management decision rights
SRC-INF-EXT-023,BL-DATA,dama-dmbok,ISO/IEC 38500:2024 overview (ANSI blog),https://blog.ansi.org/ansi/iso-iec-38500-2024-information-technology/,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-DATA; 3 tools: framework + model + principles
SRC-INF-EXT-024,BL-COMPLY,area-maturity-bar,Bounded Context (Martin Fowler),https://martinfowler.com/bliki/BoundedContext.html,article,OSINT,2.1,2,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Model boundary; multiple canonical models; anti-corruption layer
SRC-INF-EXT-025,BL-COMPLY,area-maturity-bar,DDD Part IV Strategic Design (Eric Evans),https://www.dddcommunity.org/wp-content/uploads/files/books/evans_pt04.pdf,book,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Context distillation large-scale structure; the seminal text
SRC-INF-EXT-026,BL-COMPLY,area-maturity-bar,DDD Reference definitions (Eric Evans Domain Language),https://www.domainlanguage.com/wp-content/uploads/2016/05/DDD_Reference_2015-03.pdf,book,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Bounded context = boundary where a model is defined and applicable
SRC-INF-EXT-027,BL-COMPLY,area-maturity-bar,Bounded context as understandability boundary (Metaphorex),https://metaphorex.org/entries/bounded-context/,article,OSINT,2.1,2,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Boundary is about meaning not code; implicit translation cost
SRC-INF-EXT-028,BL-COMPLY,area-maturity-bar,Bounded contexts understandability (Aardling),https://aardling.eu/en/insights/bounded-contexts,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Linguistic/semantic boundary; pragmatic trade-off in drawing it
SRC-INF-EXT-029,BL-COMPLY,area-maturity-bar,Team Topologies key concepts,https://teamtopologies.com/key-concepts,webpage,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; 4 team types; flexible boundaries; cognitive load
SRC-INF-EXT-030,BL-COMPLY,area-maturity-bar,Team Topologies (Martin Fowler),https://martinfowler.com/bliki/TeamTopologies.html,article,OSINT,2.1,2,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Stream-aligned = business-capability-centric long-running team
SRC-INF-EXT-031,BL-COMPLY,area-maturity-bar,Team Topologies (Atlassian),https://www.atlassian.com/devops/frameworks/team-topologies,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Stream = product/service/journey/persona; minimize handoffs
SRC-INF-EXT-032,BL-COMPLY,area-maturity-bar,Core team types Team Topologies,https://teamtopologies.com/key-concepts-content/what-are-the-core-team-types-in-team-topologies,webpage,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Stream-aligned + enabling + complicated-subsystem + platform
SRC-INF-EXT-033,BL-COMPLY,area-maturity-bar,Data Mesh book (Thoughtworks Dehghani),https://www.thoughtworks.com/insights/books/data-mesh,webpage,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Domains as first-class concern; 4 principles
SRC-INF-EXT-034,BL-COMPLY,area-maturity-bar,Data Mesh principles and logical architecture (Fowler/Dehghani),https://martinfowler.com/articles/data-mesh-principles.html,article,OSINT,2.1,2,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Domain ownership + data-as-product + self-serve + federated governance
SRC-INF-EXT-035,BL-COMPLY,area-maturity-bar,State of data mesh 2026 (Thoughtworks),https://www.thoughtworks.com/insights/blog/data-strategy/the-state-of-data-mesh-in-2026-from-hype-to-hard-won-maturity,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Data-as-product = value not perfection; versioned data contracts + SLOs
SRC-INF-EXT-036,BL-COMPLY,area-maturity-bar,TOGAF capability model (Ewig Medium),https://medium.com/@enivek/tools-of-the-togaf-the-capability-model-30f9128d1642,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Capability = what not how; heat-map maturity 1-5
SRC-INF-EXT-037,BL-COMPLY,area-maturity-bar,Effective capability map (Conexiam),https://conexiam.com/unlocking-your-business-potential-how-to-create-an-effective-capability-map/,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Capability-based planning to execute strategy
SRC-INF-EXT-038,BL-COMPLY,area-maturity-bar,Business capabilities (NZ Digital Govt),https://www.digital.govt.nz/standards-and-guidance/technology-and-architecture/government-enterprise-architecture/gea-nz-framework/business-capabilities,webpage,OSINT,3.2,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Capability = people + process + information + technology
SRC-INF-EXT-039,BL-COMPLY,area-maturity-bar,Business capability model guide (CIOPages),https://www.ciopages.com/articles/capability-model,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Heat map by maturity/performance/strategic-importance/risk
SRC-INF-EXT-040,BL-COMPLY,area-maturity-bar,What is Wardley Mapping (Wardley Maps),https://www.wardleymaps.com/faqs/what-is-wardley-mapping,webpage,OSINT,4.3,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Components on value chain x evolution genesis-to-commodity
SRC-INF-EXT-041,BL-COMPLY,area-maturity-bar,Wardley map (Wikipedia),https://en.wikipedia.org/wiki/Wardley_map,webpage,OSINT,1.3,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Anchored by user need; visibility x evolution axes
SRC-INF-EXT-042,BL-COMPLY,area-maturity-bar,Wardley value chain glossary,https://www.wardleymaps.com/glossary/value-chain,webpage,OSINT,4.3,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Dependency chain from user need to invisible utilities
SRC-INF-EXT-043,BL-COMPLY,area-maturity-bar,Golden Paths to solve fragmentation (Spotify Engineering),https://engineering.atspotify.com/2020/8/how-we-use-golden-paths-to-solve-fragmentation-in-our-software-ecosystem,article,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Opinionated supported path; blessed tools; Golden State
SRC-INF-EXT-044,BL-COMPLY,area-maturity-bar,Golden Path for software development (Red Hat),https://www.redhat.com/en/topics/platform-engineering/golden-paths,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Paved road; consistency reliability efficient resource use
SRC-INF-EXT-045,BL-COMPLY,area-maturity-bar,Spotify paved paths common tooling (InfoQ),https://www.infoq.com/news/2021/03/spotify-paved-paths/,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Clearly defined audience (new hire) per path; one primary focus
SRC-INF-EXT-046,BL-OPS,area-maturity-bar,Meet the data quality dimensions (GOV.UK DAMA-UK),https://www.gov.uk/government/news/meet-the-data-quality-dimensions,webpage,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Completeness = critical-vs-optional not 100% of fields
SRC-INF-EXT-047,BL-OPS,area-maturity-bar,Data quality dimensions (IBM),https://www.ibm.com/think/topics/data-quality-dimensions,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Completeness = percent of required fields populated
SRC-INF-EXT-048,BL-OPS,area-maturity-bar,6 dimensions of data quality (DEV/iblaine),https://dev.to/iblaine/the-6-dimensions-of-data-quality-definitions-examples-and-how-to-monitor-each-2274,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Completeness = count against expectation
SRC-INF-EXT-049,BL-OPS,area-maturity-bar,DAMA DQ dimensions white paper,https://www.slideshare.net/slideshow/dama-bcs-data-quality-dimensions-final/23588515,report,OSINT,3.3,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Completeness = proportion of stored vs 100%-complete potential
SRC-INF-EXT-050,BL-OPS,area-maturity-bar,Definition of Ready pros and cons (Scrum Alliance),https://resources.scrumalliance.org/article/pros-cons-definition-ready,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; DoR = readiness checklist before work starts
SRC-INF-EXT-051,BL-OPS,area-maturity-bar,Definition of Done vs Acceptance Criteria (Scrum.org),https://www.scrum.org/resources/blog/definition-done-vs-acceptance-criteria-explained,article,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; DoD = universal quality bar; AC = per-item conditions
SRC-INF-EXT-052,BL-OPS,area-maturity-bar,DoD vs Acceptance Criteria guide (Nulab),https://nulab.com/learn/software-development/definition-of-done-vs-acceptance-criteria/,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; DoD = big-picture universal checklist; AC = per-story
SRC-INF-EXT-053,BL-OPS,area-maturity-bar,DoD vs AC key differences (Agilemania),https://agilemania.com/definition-of-done-vs-acceptance-criteria,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; DoD established upfront and revisited periodically
SRC-INF-EXT-054,BL-OPS,area-maturity-bar,WSJF extended guidance (Scaled Agile),https://framework.scaledagile.com/wsjf,webpage,OSINT,4.3,4,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; WSJF = cost-of-delay / job-duration; quantify cost of delay
SRC-INF-EXT-055,BL-OPS,area-maturity-bar,WSJF prioritize by economic value (Agility at Scale),https://agility-at-scale.com/safe/lpm/wsjf-weighted-shortest-job-first/,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; CoD = business-value + time-criticality + risk-reduction
SRC-INF-EXT-056,BL-OPS,area-maturity-bar,WSJF cost of delay over job size (RoadmapOne),https://roadmap.one/blog/posts/blog8-4-wsjf-prioritisation/,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Fibonacci-scored relative inputs; sequence highest WSJF first
SRC-INF-EXT-057,BL-OPS,area-maturity-bar,GQM approach (Basili Caldiera Rombach UMD),https://www.cs.umd.edu/~mvz/handouts/gqm.pdf,report,OSINT,3.3,3,5,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Goal-question-metric; measure with purpose; the seminal handout
SRC-INF-EXT-058,BL-OPS,area-maturity-bar,GQM (Wikipedia),https://en.wikipedia.org/wiki/GQM,webpage,OSINT,1.3,2,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; 3 levels conceptual/operational/quantitative; GQM+Strategies
SRC-INF-EXT-059,BL-OPS,area-maturity-bar,GQM measurement program guide (Fraunhofer IESE),https://publica-rest.fraunhofer.de/server/api/core/bitstreams/3c4dda1a-1c71-4a86-8b29-9a164bb31037/content,report,OSINT,3.2,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Avoid data graveyards; metrics trace to goals
SRC-INF-EXT-060,BL-OPS,area-maturity-bar,OKR definition (Betterworks Doerr),https://www.betterworks.com/magazine/okr-definition-and-examples-of-john-doerrs-goal-setting-system,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; KR = measurable outcome not activity; fulfilled-or-not grading
SRC-INF-EXT-061,BL-OPS,area-maturity-bar,OKR meaning definition (What Matters Doerr),https://www.whatmatters.com/faqs/okr-meaning-definition-example,webpage,OSINT,4.3,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-OPS; Objective = what; key results = how-measured; no gray area
SRC-INF-EXT-062,BL-COMPLY,area-maturity-bar,APQC PCF cross-industry v7.4 (13 categories),https://solutions.ifrc.org/sites/default/files/2024-10/K014750_APQC%20Process%20Classification%20Framework%20%28PCF%29%20-%20Cross%20Industry%20-%20PDF%20Version%207.4.pdf,report,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; THE functional taxonomy standard; 13 enterprise categories x 5 levels; what-belongs-where
SRC-INF-EXT-063,BL-COMPLY,area-maturity-bar,Understanding APQC PCF elements (APQC),https://www.apqc.org/sites/default/files/files/PCF%20Collateral/Understanding%20the%20PCF%20Elements%20%20-%20FINAL.pdf,report,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; 5-level hierarchy Category-Group-Process-Activity-Task; artifact hierarchy precedent
SRC-INF-EXT-064,BL-COMPLY,area-maturity-bar,Intro to APQC PCF (APQC),https://www.apqc.org/sites/default/files/files/PCF%20Collateral/Intro%20to%20PCF%20-%20FINAL.pdf,report,OSINT,3.3,3,4,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Cross-industry vs industry-specific tailoring; benchmarkable
SRC-INF-EXT-065,BL-COMPLY,area-maturity-bar,Process classification (ScienceDirect),https://www.sciencedirect.com/topics/computer-science/process-classification,article,OSINT,3.2,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Operating vs management/support split; >1000 processes hierarchical
SRC-INF-EXT-066,BL-COMPLY,area-maturity-bar,BizOps before RevOps or beside it (Buteau),https://www.antoinebuteau.com/bizops-series-5-bizops-before-revops-or-beside-it/,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; BizOps = company-wide chassis; RevOps = revenue child; scope separation
SRC-INF-EXT-067,BL-COMPLY,area-maturity-bar,Modern ops stack BizOps RevOps ProductOps (Buteau),https://www.antoinebuteau.com/bizops-series-10-the-modern-ops-stack-bizops-revops-productops-chief-of-staff/,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Functional vs revenue vs company-wide ops scopes; maturity sequence
SRC-INF-EXT-068,BL-COMPLY,area-maturity-bar,RevOps vs Business Operations (Hidayat Rizvi),https://hidayatrizvi.com/revenue-operations-vs-business-operations/,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; RevOps = sub-function of BizOps; Operations bundles HR/finance/IT/admin
SRC-INF-EXT-069,BL-COMPLY,area-maturity-bar,RevOps definition and architecture (Hypha),https://www.hyphadev.io/blog/what-is-revenue-operations-revops,article,OSINT,4.1,4,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; RevOps 4 pillars people/process/tech/data; reports into BizOps
SRC-INF-EXT-070,BL-COMPLY,area-maturity-bar,PMBOK 7th edition principles + performance domains (CPMP),https://cpmp.us/pmbok7/,article,OSINT,3.2,3,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Shift from process-groups to principles + 8 outcome-focused performance domains
SRC-INF-EXT-071,BL-COMPLY,area-maturity-bar,PMBOK Guide 7th vs 8th edition (PM Study Circle),https://pmstudycircle.com/pmbok-guide-7th-vs-8th-edition/,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; PMBOK 8 = 6 principles + 7 domains (Governance/Scope/Schedule/Finance/Stakeholders/Resources/Risk) + 5 focus areas
SRC-INF-EXT-072,BL-COMPLY,area-maturity-bar,PMBOK Guide standard (PMI),https://www.pmi.org/standards/pmbok,webpage,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; The operator-cited Ops methodology; PMO + governance + delivery
SRC-INF-EXT-073,BL-COMPLY,area-maturity-bar,ITIL 4 project management practice (Axelos),https://uat2.axelos.com/resource-hub/practice/project-management-itil-4-practice-guide,report,OSINT,3.3,3,5,Safe,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Projects vs BAU operations; PPM contributes to value streams within SVS
SRC-INF-EXT-074,BL-COMPLY,area-maturity-bar,Operations management vs project management,https://projectmanagementformula.com/operations-management-vs-project-management/,article,OSINT,2.1,2,3,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; Projects end / operations continue; operations = ongoing tangible delivery
SRC-INF-EXT-075,BL-COMPLY,area-maturity-bar,ITIL 4 Service Value System components (ManageEngine),https://www.manageengine.com/products/service-desk/itsm/itil-4-service-value-system.html,article,OSINT,4.1,4,4,Euclid,def-valuation,P3 OSINT harvest from area-completeness-doctrine-2026-06-05; prong=BL-COMPLY; SVS = value chain + practices; enterprise service management beyond IT
SRC-INF-EXT-076,BL-COMPLY,area-maturity-bar,OpenSSF Best Practices,https://www.bestpractices.dev/,webpage,OSINT,4.1,4,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-COMPLY; R1 OSINT; ICS:Load-bearing;
SRC-INF-EXT-077,BL-ENVOY,agentic-context-economics,Nx monorepo,https://nx.dev/docs,webpage,OSINT,4.1,4,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-ENVOY; R1 OSINT; ICS:Load-bearing;
SRC-INF-EXT-078,BL-ENVOY,agentic-context-economics,Turborepo,https://turbo.build/repo/docs,webpage,OSINT,4.1,4,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-ENVOY; R1 OSINT; ICS:Load-bearing;
SRC-INF-EXT-079,BL-ENVOY,agentic-context-economics,Just command runner,https://just.systems/man/en/,webpage,OSINT,4.1,4,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-ENVOY; R1 OSINT; ICS:Load-bearing;
SRC-INF-EXT-080,BL-ENVOY,agentic-context-economics,Invoke Python tasks,https://www.pyinvoke.org/,webpage,OSINT,4.1,4,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-ENVOY; R1 OSINT; ICS:Load-bearing;
SRC-INF-EXT-081,BL-ENVOY,agentic-context-economics,Make manual,https://www.gnu.org/software/make/manual/,webpage,OSINT,4.1,4,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-ENVOY; R1 OSINT; ICS:Load-bearing;
SRC-INF-EXT-082,BL-ENVOY,skeptic-tradeoff,Cursor CLI,https://docs.cursor.com/cli,webpage,OSINT,4.1,3,4,Euclid,def-incentives,P3 OSINT harvest from akos-automation-os-governance-2026-06-10; prong=BL-ENVOY; R1 OSINT; ICS:Load-bearing; CON: vendor-specific;
