phase,commit_sha,commit_date,change_kind,lines_delta,repo,file_path,file_kind,role_owner,area,entity,decision_ids,process_ids,linked_canonicals,validators_run,requires_operator_gate,change_summary,notes
P95-regression,akos-pending,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-professional-restore-charter-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-L,,,validate_hlk.py,no,Fix 4 broken links + backup_artifact_path repo-root staging -> operator vault (F-05/F-06),deferred-funding appendix only
P95-regression,akos-pending,2026-06-09,cross-ref-update,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-e2e-cutover-charter-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-L,,,validate_hlk.py,no,Fix 1 broken repo-root relative link (F-05),
P95-regression,akos-pending,2026-06-09,cross-ref-update,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-l2-state-audit-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-I,,,validate_hlk.py,no,Fix 1 broken repo-root relative link (F-05),
P95-regression,akos-pending,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/master-roadmap.md,planning,Data Governance Office,Data,Holistika,D-IH-95-M,,,validate_hlk.py,no,Queue row 6 notes L3 tranche-5 (10 unbound active triples) surfaced by regression,initiative-meta
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,akos/hlk_neo4j.py,script,System Owner,Tech,Holistika,D-IH-95-L,,,test_neo4j_username_resolve.py,no,Preserve Aura instance-id username after Free-tier restore,no longer rewrite to neo4j
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,scripts/neo4j_connectivity_probe.py,script,System Owner,Tech,Holistika,D-IH-95-L,,,test_neo4j_username_resolve.py,no,Update probe hints for instance-id username posture,
P95-F6-closure,f5e18eb,2026-06-09,created,n/a,openclaw-akos,tests/test_neo4j_username_resolve.py,test,System Owner,Tech,Holistika,D-IH-95-L,,,test_neo4j_username_resolve.py,no,Lock Neo4j username resolve behavior for post-restore Free tier,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,.github/workflows/neo4j-aura-keepalive.yml,config,System Owner,Tech,Holistika,D-IH-95-L,,,neo4j_connectivity_probe.py,no,GHA keepalive diagnostics + neo4j+ssc retry path,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-cq-uat-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-L;D-IH-95-C,,,neo4j_connectivity_probe.py;run_cq_uat.py,no,CQ UAT PASS on instance 6c0d76bf after dual-emit,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/uat-universal-canonical-governance-2026-06-09.md,planning,PMO,Admin,Holistika,D-IH-95-L;D-IH-95-B,,,validate_uat_report.py,no,Amend GOV closure UAT PWF to PASS after Neo4j N4 green,verdict_history v2
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-pmo-status-sweep-2026-06-09.md,planning,PMO,Admin,Holistika,D-IH-95-L,,,validate_hlk.py,no,PMO queue refresh — F6 items 1-3 DONE; graph harness PASS,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-full-regression-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-L,,,validate_hlk.py,no,F6 addendum — F-07/F-08 fix-now; GOV UAT cross-ref,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-neo4j-backup-retention-process-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-L,,,validate_hlk.py,no,Cross-link operator vault + Admin/O5-1 Envoy Tech Lab governance home,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,docs/references/hlk/v3.0/Envoy Tech Lab/Neo4j/NEO4J_STRATEGY.md,canonical,System Owner,Tech,Holistika,D-IH-95-L,,,validate_hlk.py,no,Minimal backup-export vs doctrine split + post-restore username gotcha,
P95-F6-closure,f5e18eb,2026-06-09,modified,n/a,openclaw-akos,CHANGELOG.md,changelog,Data Governance Office,Data,Holistika,D-IH-95-L,,,validate_hlk.py,no,F6 closure + username heal CHANGELOG entry,
P95-MAP,akos-pending,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/i95-initiative-cluster-map.md,planning,Data Governance Office,Data,Holistika,D-IH-95-M,,,validate_hlk.py,no,Mint I86-I95 cluster map (burndown SSOT until INITIATIVE_DEPENDENCIES refresh),initiative-meta
P95-MAP,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/master-roadmap.md,planning,Data Governance Office,Data,Holistika,D-IH-95-M,,,validate_hlk.py,no,Add cluster context + phase snapshot; fix stale Neo4j BLOCKED-AUTH prose,initiative-meta
P95-MAP,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-pmo-status-sweep-2026-06-09.md,planning,Data Governance Office,Data,Holistika,D-IH-95-M,,,validate_hlk.py,no,Add section 7 cluster dependencies + cluster map cross-link,initiative-meta
P95-MAP,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/README.md,planning,PMO,Admin,Holistika,D-IH-95-M,,,validate_hlk.py,no,Add I94+I95 planning index rows with cluster map cross-link,initiative-meta
P95-T1,akos-pending,2026-06-10,modified,+15,openclaw-akos,akos/hlk_canonical_articulation.py,script,Data Governance Office,Data,Holistika,D-IH-95-G,,CANONICAL_RELATIONSHIP_REGISTRY.csv,validate_fk_verb_coverage.py,no,Mint L3_TRANCHE5_FK_BINDINGS (10 tuples); L3_FK_BINDINGS 34→44,
P95-T1,akos-pending,2026-06-10,modified,n/a,openclaw-akos,scripts/validate_fk_verb_coverage.py,script,Data Governance Office,Data,Holistika,D-IH-95-G,,,validate_fk_verb_coverage.py,no,Tranche-5 bare non-CSV L3 binding check; self-test 44 bindings,
P95-T1,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/CANONICAL_RELATIONSHIP_REGISTRY.csv,canonical,Data Governance Office,Data,Holistika,D-IH-95-G,,CANONICAL_RELATIONSHIP_REGISTRY.csv,validate_hlk.py,no,Normalize current_fk slugs TRP-026/028/048-050 to lowercase registry slugs,
P95-T1,akos-pending,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-p0-research-l3-tranche-5-2026-06-10.md,planning,Data Governance Office,Data,Holistika,D-IH-95-G;D-IH-95-I,,,validate_hlk.py,no,P0 research internal sweep for L3 tranche-5 (F-11); scope choice vs INDEX_INTEGRITY,
P95-T1,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/i95-initiative-cluster-map.md,planning,Data Governance Office,Data,Holistika,D-IH-95-I;D-IH-95-M,,,validate_hlk.py,no,L2 lane DONE; burndown queue tranche-5 exit gate updated,
P95-T1,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/master-roadmap.md,planning,Data Governance Office,Data,Holistika,D-IH-95-I;D-IH-95-G,,,validate_hlk.py,no,L2 DONE + L3 tranche-5 done in phase snapshot,
P95-T2,cfb8b18,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-tranche2-session-doctrine-2026-06-10.md,planning,PMO,Admin,Holistika,D-IH-86-CD;D-IH-86-CF,,INDEX_INTEGRITY_DISCIPLINE.md,validate_index_freshness.py,no,Tranche 2 session rule/skill card for Wave N index backfill,initiative-meta
P95-T2,cfb8b18,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-p0-research-index-integrity-wave-n-2026-06-10.md,planning,Holistik Researcher,Research,Holistika,D-IH-86-CD,,INDEX_INTEGRITY_DISCIPLINE.md,validate_index_freshness.py,no,P0 internal evidence sweep before INDEX_INTEGRITY N.4 backfill,initiative-meta
P95-T2,cfb8b18,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/index-sweep-2026-06-10-tranche2-wave-n.md,planning,PMO,Admin,Holistika,D-IH-86-CD,,INDEX_INTEGRITY_DISCIPLINE.md,baseline_index_sweep.py,no,Wave N close index sweep mechanical evidence for Tranche 2,initiative-meta
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/README.md,planning,PMO,Admin,Holistika,D-IH-86-CF,,,validate_index_freshness.py,no,Fix I78 closed + §Closing list stale I85/I87/I78 (IDX-01/07),
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/INITIATIVE_DEPENDENCIES.md,canonical,PMO,Admin,Holistika,D-IH-86-CF,,INITIATIVE_DEPENDENCIES.md,validate_index_freshness.py,no,I90-I95 articulation cluster section; last_generated 2026-06-10 (IDX-04),
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/PRECEDENCE.md,canonical,Data Governance Office,Data,Holistika,D-IH-95-B;D-IH-95-I,,BUILDOUT_BACKLOG.csv;CANONICAL_GOVERNANCE_REGISTRY.csv,validate_hlk.py,no,Append BUILDOUT_BACKLOG + CANONICAL_GOVERNANCE_REGISTRY rows (IDX-02),
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/ARCHITECTURE.md,data,System Owner,Tech,Holistika,D-IH-86-CD,,BUILDOUT_BACKLOG.csv,validate_index_freshness.py,no,HLK dimension registry list + BUILDOUT_BACKLOG (IDX-06),
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/HOLISTIKA_QUALITY_FABRIC.md,canonical,People Operations Manager,People,Holistika,D-IH-88-F,,INTENT_RANKED_REGRESSION_DISCIPLINE.md,validate_index_freshness.py,no,§6 row + linked_canonicals for INTENT_RANKED (IDX-08),
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/i95-initiative-cluster-map.md,planning,Data Governance Office,Data,Holistika,D-IH-86-CD,,,validate_index_freshness.py,no,Burndown rank 1 DONE; deps pointer refreshed,
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-pmo-status-sweep-2026-06-09.md,planning,PMO,Admin,Holistika,D-IH-86-CD,,,validate_index_freshness.py,no,§7 cluster queue — rank 1 DONE; registry gap cleared,
P95-T2,cfb8b18,2026-06-10,modified,n/a,openclaw-akos,CHANGELOG.md,changelog,PMO,Admin,Holistika,D-IH-86-CD;D-IH-86-CF,,,validate_index_freshness.py,no,I95 Tranche 2 INDEX_INTEGRITY Wave N backfill entry,
P95-T3,akos-pending,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-tranche3-session-doctrine-2026-06-10.md,planning,PMO,Admin,Holistika,D-IH-91-A;D-IH-95-L,,,neo4j_connectivity_probe.py,no,Tranche 3 session doctrine I91 P1-P2,initiative-meta
P95-T3,akos-pending,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-p0-research-i91-store-coverage-2026-06-10.md,planning,Holistik Researcher,Research,Holistika,D-IH-91-A;D-IH-95-L,,,neo4j_connectivity_probe.py,no,P0 research before I91 matrix mint,initiative-meta
P95-T3,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/i95-initiative-cluster-map.md,planning,Data Governance Office,Data,Holistika,D-IH-91-A;D-IH-95-L,,,validate_hlk.py,no,Burndown rank 2 DONE I91 P1-P2,initiative-meta
P95-T3,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/95-canonical-articulation-model/reports/i95-pmo-status-sweep-2026-06-09.md,planning,PMO,Admin,Holistika,D-IH-91-A;D-IH-95-L,,,validate_hlk.py,no,PMO cluster queue rank 2 DONE,initiative-meta
P95-T3,akos-pending,2026-06-10,modified,n/a,openclaw-akos,docs/wip/planning/91-enterprise-graph-store-coverage/master-roadmap.md,planning,PMO,People,Holistika,D-IH-91-A;D-IH-95-L,,,validate_hlk.py,no,I91 sibling P1-P2 DONE cross-initiative,initiative-meta
P95-T3,akos-pending,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/91-enterprise-graph-store-coverage/reports/p1-neo4j-preflight-pass-2026-06-10.md,planning,PMO,People,Holistika,D-IH-91-A;D-IH-95-L,,,neo4j_connectivity_probe.py,no,I91 P1 PASS report minted from I95 Tranche 3,sibling-initiative
P95-T3,akos-pending,2026-06-10,created,n/a,openclaw-akos,docs/wip/planning/91-enterprise-graph-store-coverage/reports/store-coverage-matrix-2026-06-10.md,planning,PMO,People,Holistika,D-IH-91-A;D-IH-95-L,,,validate_hlk.py,no,I91 P2 store-coverage matrix v1,sibling-initiative
P95-T3,akos-pending,2026-06-10,modified,n/a,openclaw-akos,CHANGELOG.md,changelog,PMO,Admin,Holistika,D-IH-91-A;D-IH-95-L,,,verify.py pre_commit_fast,no,I95 Tranche 3 I91 store-coverage CHANGELOG entry,
