source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-MBH-INT-015,BL-TECH,observability-scale,OPENCLAW RUNTIME HEALTH TRIAGE SOP,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-ops,Gateway repair + schema drift; CO-90-004 blocker; charter-alias=P-E
SRC-MBH-INT-016,BL-TECH,observability-scale,GATEWAY TRANCHE REPORT,docs/wip/planning/90-routing-and-wiring/reports/gateway-tranche-2026-06-14.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-ops,Local gateway PWF; live host pending; charter-alias=P-E
SRC-MBH-INT-017,BL-DATA,data-infonomics,I96 RESEARCH CENTER SPEC,docs/wip/planning/96-research-data-plane-and-research-center/reports/research-center-bff-live-data-spec-2026-06-12.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-data,BFF + live data; alpha scenario B anchor; charter-alias=P-F
SRC-MBH-INT-018,BL-FIN,data-infonomics,INFONOMICS CHARTER,docs/wip/intelligence/infonomics-holistika-data-economics-2026-06-12/charter.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,I97 spine; data as asset framing; charter-alias=P-F
SRC-MBH-INT-019,BL-DATA,data-infonomics,DATA CONTRACT REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/DATA_CONTRACT_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-data,Ingest/consume contracts for research plane; charter-alias=P-F
SRC-MBH-INT-020,BL-DATA,data-infonomics,LEDGER TO VAULT INGEST CONTRACT,docs/wip/planning/96-research-data-plane-and-research-center/ledger-to-vault-ingest-contract.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-data,Source ledger → vault promotion path; charter-alias=P-F
SRC-MBH-INT-021,BL-MKT,brand-quality,MADEIRA HARDENING CONSOLIDATED PLAN,docs/wip/planning/02-hlk-on-akos-madeira/MADEIRA_HARDENING_CONSOLIDATED_PLAN.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-brand,Three-lights GO/NO-GO thresholds; charter-alias=P-G
SRC-MBH-INT-022,BL-MKT,brand-quality,QUALITY FABRIC DOCTRINE,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/HOLISTIKA_QUALITY_FABRIC.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-brand,5-axis composition for MADEIRA surfaces; charter-alias=P-G
SRC-MBH-INT-023,BL-COMPLY,brand-quality,CAPABILITY REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/CAPABILITY_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-harmonization,Target registry for discovered capabilities; charter-alias=P-G
SRC-MBH-INT-024,BL-OPS,alpha-readiness,RELEASE TAXONOMY SOP,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-RELEASE_TAXONOMY_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-alpha,v3.2 = methodology lane via LOGIC_CHANGE_LOG; charter-alias=P-H
SRC-MBH-INT-025,BL-OPS,alpha-readiness,LOGIC CHANGE LOG,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/LOGIC_CHANGE_LOG.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-alpha,Methodology version row for v3.2 closed alpha; charter-alias=P-H
SRC-MBH-INT-026,BL-ENVOY,substrate-agnostic,HOLISTIKA AGENTIC DOCTRINE,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/HOLISTIKA_AGENTIC_DOCTRINE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-substrate,People-side why; pairs with landscape; charter-alias=P-A
SRC-MBH-INT-027,BL-RESEARCH,context-planes,RESEARCH ACTION DISCIPLINE,docs/references/hlk/v3.0/Research/Methodology/canonicals/RESEARCH_ACTION_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-govern,8-stage loop governing this pack; charter-alias=P-B
SRC-MBH-INT-028,BL-ADAPTER,observability-scale,REVOPS ADAPTER REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/dimensions/REVOPS_ADAPTER_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-adapter,Executable adapter pattern precedent; charter-alias=P-E
SRC-MBH-INT-029,BL-ENVOY,substrate-agnostic,OPENCLAW CONFIG NORMALIZER,docs/wip/planning/90-routing-and-wiring/reports/gateway-tranche-2026-06-14.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-substrate,Thin adapter example; not lock-in surface; charter-alias=P-A
SRC-MBH-INT-030,BL-PEOPLE,journey-expectations,PERSONA SCENARIO REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/PERSONA_SCENARIO_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-journey,Alpha cohort scenario rows target; charter-alias=P-C
SRC-MBH-EXT-001,BL-ENVOY,substrate-agnostic,AI Founders Execution Layer Lock-In,https://aifounders.cz/en/the-execution-layer-is-where-theyre-building-the-cage/,webpage,OSINT,3.2,4,4,Euclid,def-substrate,2026 managed runtimes = lock-in below model layer; charter-alias=P-A
SRC-MBH-EXT-002,BL-ENVOY,substrate-agnostic,Theorem Portable GenAI Architecture,https://theorem.agency/portable-architecture,webpage,OSINT,3.2,4,4,Safe,def-substrate,Portable frameworks vs cloud-native agent services; charter-alias=P-A
SRC-MBH-EXT-003,BL-ENVOY,substrate-agnostic,Kai Waehner Enterprise Agentic Landscape 2026,https://www.kai-waehner.de/blog/2026/04/06/enterprise-agentic-ai-landscape-2026-trust-flexibility-and-vendor-lock-in/,webpage,OSINT,3.2,4,4,Euclid,def-substrate,Multi-layer lock-in: model + orchestration + runtime; charter-alias=P-A
SRC-MBH-EXT-004,BL-ENVOY,substrate-agnostic,Zylos Agent Ecosystem Fragmentation,https://zylos.ai/research/2026-04-05-ai-agent-ecosystem-fragmentation-platform-lock-in-portability,report,OSINT,3.2,4,4,Euclid,def-substrate,State portability gap; LiteLLM + externalized memory; charter-alias=P-A
SRC-MBH-EXT-005,BL-ENVOY,substrate-agnostic,Augment Model-Agnostic AI Guide,https://www.augmentcode.com/guides/model-agnostic-ai-why-provider-lock-in-is-so-expensive,webpage,OSINT,3.2,4,3,Safe,def-substrate,Three-layer stack: model / context / orchestration; charter-alias=P-A
SRC-MBH-EXT-006,BL-ENVOY,substrate-agnostic,MCP Official Intro,https://modelcontextprotocol.io/docs/getting-started/intro,webpage,OSINT,2.1,4,5,Safe,def-adapter,USB-C for tools; Holistika MCP posture matrix aligns; charter-alias=P-A
SRC-MBH-EXT-007,BL-ENVOY,substrate-agnostic,CData Enterprise MCP 2026,https://www.cdata.com/blog/2026-year-enterprise-ready-mcp-adoption,webpage,OSINT,3.2,4,4,Safe,def-adapter,Enterprise MCP as interoperability default; charter-alias=P-A
SRC-MBH-EXT-008,BL-ENVOY,substrate-agnostic,Digital Applied Protocol Ecosystem Map,https://www.digitalapplied.com/blog/ai-agent-protocol-ecosystem-map-2026-mcp-a2a-acp-ucp,webpage,OSINT,3.2,4,4,Safe,def-adapter,MCP tool layer vs A2A agent layer boundary; charter-alias=P-A
SRC-MBH-EXT-009,BL-ENVOY,context-planes,ArXiv Dont Break the Cache Agentic,https://arxiv.org/pdf/2601.06007,report,OSINT,2.1,5,5,Safe,def-cache,41-80% cost reduction; system-prompt-only cache strategy; charter-alias=P-B
SRC-MBH-EXT-010,BL-ENVOY,context-planes,Anthropic Prompt Caching,https://www.anthropic.com/news/prompt-caching,webpage,OSINT,2.1,4,5,Safe,def-cache,Provider cache_control; up to 90% cost / 85% latency; charter-alias=P-B
SRC-MBH-EXT-011,BL-ENVOY,context-planes,Introl Prompt Caching Infrastructure 2025,https://introl.com/blog/prompt-caching-infrastructure-llm-cost-latency-reduction-guide-2025,webpage,OSINT,3.2,4,4,Safe,def-cache,Multi-tier cache architecture for production; charter-alias=P-B
SRC-MBH-EXT-012,BL-ENVOY,context-planes,Medium Prompt Caching Agentic Systems,https://unscriptedcoding.medium.com/prompt-caching-in-agentic-ai-systems-1f4b78c65ea5,article,OSINT,3.2,3,3,Euclid,def-cache,Sub-agent shared prefix patterns; charter-alias=P-B
SRC-MBH-EXT-013,BL-UX,journey-expectations,Udit AI Product Beta Playbook,https://udit.co/blog/raw/ai-product-beta-launch-strategy,webpage,OSINT,3.2,4,4,Safe,def-alpha,Closed beta 50-100 users; retention gates; charter-alias=P-C
SRC-MBH-EXT-014,BL-UX,journey-expectations,Prayerson AI Product Readiness,https://www.iamprayerson.com/p/evaluate-ai-product-readiness,webpage,OSINT,3.2,4,4,Safe,def-alpha,Reliability > feature complete; verification behavior metrics; charter-alias=P-C
SRC-MBH-EXT-015,BL-UX,journey-expectations,Techademy AI Launch Playbook,https://www.techademy.com/ai-product-launch-playbook,webpage,OSINT,3.2,4,3,Safe,def-alpha,Pre-beta eval + closed beta calibration phases; charter-alias=P-C
SRC-MBH-EXT-016,BL-FIN,model-finops,Deloitte Valuing Data Assets,https://www.deloitte.com/us/en/insights/topics/digital-transformation/valuing-data-assets.html,webpage,OSINT,3.2,4,5,Safe,def-valuation,Infonomics + data debt framing for I97; charter-alias=P-D
SRC-MBH-EXT-017,BL-FIN,data-infonomics,ArXiv Economics of AI Training Data,https://www.arxiv.org/pdf/2510.24990,report,OSINT,2.1,5,5,Euclid,def-valuation,Context-dependent data value; complements KiRBe; charter-alias=P-F
SRC-MBH-EXT-018,BL-TECH,observability-scale,Langfuse Agent Observability Blog,https://langfuse.com/blog/2024-07-ai-agent-observability-with-langfuse,webpage,OSINT,2.1,4,5,Safe,def-ops,OTEL convergence; per-trace cost attribution; charter-alias=P-E
SRC-MBH-EXT-019,BL-TECH,observability-scale,Langfuse Platform Home,https://langfuse.com/,webpage,OSINT,2.1,4,5,Safe,def-ops,Framework-agnostic; matches D-IH-10-EVAL spine; charter-alias=P-E
SRC-MBH-EXT-020,BL-TECH,observability-scale,SigNoz LLM Observability Tools 2026,https://signoz.io/comparisons/llm-observability-tools/,webpage,OSINT,3.2,4,4,Safe,def-ops,OTEL-native alternative/complement paths; charter-alias=P-E
SRC-MBH-EXT-021,BL-TECH,observability-scale,Agenta Top LLM Observability 2025,https://agenta.ai/blog/top-llm-observability-platforms,webpage,OSINT,3.2,4,4,Safe,def-ops,Vendor neutrality criterion for observability pick; charter-alias=P-E
SRC-MBH-EXT-022,BL-OPS,alpha-readiness,Mimacom AI Readiness Assessment,https://www.mimacom.com/learning-hub/ai-readiness-assessment,webpage,OSINT,3.2,4,4,Safe,def-alpha,Technical + org dimensions; phased roadmap output; charter-alias=P-H
SRC-MBH-INT-031,BL-RESEARCH,context-planes,HOLISTIC AGENTIC ORCHESTRATION R1,docs/wip/intelligence/holistic-agentic-capability-orchestration-2026-06-10/RESEARCH_CHARTER_AND_EXECUTION_PLAN.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-context,HCAM/L3 orchestration research spine; charter-alias=P-B
SRC-MBH-INT-032,BL-DATA,data-infonomics,GOVERNED ACTIONABLE ANALYTICS SURFACES,docs/wip/intelligence/governed-actionable-analytics-surfaces-2026-06-12/charter.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-data,Analytics surfaces + operator journey overlap; charter-alias=P-F
SRC-MBH-INT-033,BL-UX,journey-expectations,GOVERNED OPERATOR JOURNEY UX UAT,docs/wip/intelligence/governed-operator-journey-ux-uat-2026-06-12/charter.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-journey,Discover/triage/act/audit journey matrix; charter-alias=P-C
SRC-MBH-INT-034,BL-TECH,substrate-agnostic,I84 SUBSTRATE MASTER ROADMAP,docs/wip/planning/84-substrate-doctrine-and-commercial-readiness/master-roadmap.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-substrate,Commercial readiness + substrate baseline D-IH-84-*; charter-alias=P-A
SRC-MBH-INT-035,BL-ENVOY,alpha-readiness,I76 MADEIRA ELEVATION ROADMAP,docs/wip/planning/76-madeira-elevation/master-roadmap.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-alpha,Primary charter home candidate for alpha program; charter-alias=P-H
SRC-MBH-INT-036,BL-ENVOY,alpha-readiness,I74 MADEIRA AGENT ROADMAP,docs/wip/planning/74-madeira-agent/master-roadmap.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-alpha,Hosted/SDK alpha scenario C; charter-alias=P-H
SRC-MBH-EXT-023,BL-ADAPTER,substrate-agnostic,SAP A2A and MCP Reference Architecture,https://architecture.learning.sap.com/docs/ref-arch/ca1d2a3e/1,webpage,OSINT,3.2,4,5,Safe,def-adapter,Enterprise MCP gateway + A2A complement pattern; charter-alias=P-A
SRC-MBH-EXT-024,BL-ADAPTER,substrate-agnostic,OneReach MCP vs A2A Guide,https://onereach.ai/blog/guide-choosing-mcp-vs-a2a-protocols/,webpage,OSINT,3.2,4,4,Safe,def-adapter,Tool vs agent collaboration layer split; charter-alias=P-A
SRC-MBH-EXT-025,BL-ENVOY,context-planes,Towards AI Prompt Caching Practical,https://pub.towardsai.net/prompt-caching-66d436533522,article,OSINT,3.2,3,3,Euclid,def-cache,prompt_cache_key routing; 1024 token minimums; charter-alias=P-B
SRC-MBH-EXT-026,BL-MKT,brand-quality,Smedium LLM Observability State 2025,https://medium.com/@sathishkraju/the-state-of-llm-observability-in-2025-tools-that-help-you-see-inside-the-black-box-ac055cb7d95c,article,OSINT,3.2,3,3,Safe,def-ops,Langfuse vs LangSmith vendor-neutral comparison; charter-alias=P-G
SRC-MBH-INT-037,BL-COMPLY,observability-scale,AIC REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/AIC_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-harmonization,Seat/model routing registry for MADEIRA tasks; charter-alias=P-E
SRC-MBH-INT-038,BL-MKT,brand-quality,MADEIRA PERSISTENCE VEHICLE REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/dimensions/MADEIRA_PERSISTENCE_VEHICLE_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Euclid,def-brand,Where MADEIRA state may persist per scenario; charter-alias=P-G
SRC-MBH-INT-039,BL-INTEL,context-planes,INTELLIGENCEOPS REGISTER,docs/references/hlk/v3.0/Research/Intelligence/canonicals/dimensions/INTELLIGENCEOPS_REGISTER.csv,dataset,CORPINT,5.2,5,5,Safe,def-govern,Research radar freshness for this topic cluster; charter-alias=P-B
SRC-MBH-INT-040,BL-OPS,alpha-readiness,OPERATOR STEERING AND CARRYOVER,docs/wip/planning/OPERATOR_STEERING_AND_CARRYOVER.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-govern,AIC executes; operator ratifies spine + gates; charter-alias=P-H
SRC-MBH-INT-041,BL-ENVOY,substrate-reliability,GATEWAY REPAIR POST REBOOT EVIDENCE,docs/wip/intelligence/madeira-brand-capability-harmonization-v32-alpha-2026-06-14/reports/gateway-evidence-post-reboot-2026-06-15.md,report,CORPINT,5.2,5,5,Euclid,def-proof,2-attempt repair PASS 2026-06-15; JSON artifact linked in report; charter-alias=P-I
SRC-MBH-INT-042,BL-ENVOY,substrate-reliability,OPENCLAW RUNTIME HEALTH TRIAGE SOP §4.6,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-adapter,RACI AIC-run repair; operator OPS escalate only; charter-alias=P-I
SRC-MBH-INT-043,BL-ENVOY,substrate-reliability,I90 GATEWAY TRANCHE REPORT,docs/wip/planning/90-routing-and-wiring/reports/gateway-tranche-2026-06-14.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-proof,Post-reboot FAIL then PASS narrative; charter-alias=P-I
SRC-MBH-INT-044,BL-ENVOY,substrate-reliability,OPENCLAW OBSERVED SYMPTOMS 2026-Q2,docs/wip/intelligence/substrate-audit-2026-Q2/openclaw-observed-symptoms-2026-05-16.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-substrate,Prior zombie listener + RPC class; charter-alias=P-I
SRC-MBH-INT-045,BL-DATA,substrate-reliability,SUBSTRATE DATA GOVERNANCE AUDIT WIP,docs/wip/intelligence/madeira-brand-capability-harmonization-v32-alpha-2026-06-14/substrate-data-governance-audit-2026-06-14.md,internal_canonical,CORPINT,5.2,5,5,Euclid,def-mint,DC-HOL-SUBSTRATE-ADAPTER-001 draft; charter-alias=P-I
SRC-MBH-EXT-027,BL-ENVOY,substrate-reliability,OpenClaw GitHub issue 63491 Windows scheduled task post-ready hang,https://github.com/openclaw/openclaw/issues/63491,webpage,OSINT,3.2,4,4,Euclid,def-upstream,Post-ready HTTP hang port free again; cron stale state; charter-alias=P-I
SRC-MBH-EXT-028,BL-ENVOY,substrate-reliability,OpenClaw GitHub issue 48771 schtasks Last Result WS 1008 probe,https://github.com/openclaw/openclaw/issues/48771,webpage,OSINT,3.2,4,4,Euclid,def-upstream,1008 policy close misread as down; locale schtasks parser; charter-alias=P-I
SRC-MBH-EXT-029,BL-ENVOY,substrate-reliability,OpenClaw GitHub issue 49871 schtasks Run Queued never Running,https://github.com/openclaw/openclaw/issues/49871,webpage,OSINT,3.2,4,4,Euclid,def-upstream,Scheduler-state race vs readiness misclassification dual failure; charter-alias=P-I
SRC-MBH-EXT-030,BL-ENVOY,substrate-reliability,OpenClaw PR 52487 prevent duplicate schtasks Run,https://github.com/openclaw/openclaw/pull/52487,webpage,OSINT,3.2,4,4,Safe,def-upstream,Triple-window duplicate gateway fix; PowerShell Get-ScheduledTask locale-safe; charter-alias=P-I
SRC-MBH-EXT-031,BL-ADAPTER,substrate-reliability,LangGraph deployment guide self-hosted persistence,https://langchain-ai-langgraph-40.mintlify.app/guides/deployment,webpage,OSINT,3.2,4,4,Euclid,def-alt-method,Postgres checkpointer health probes horizontal scale; charter-alias=P-I
SRC-MBH-EXT-032,BL-ADAPTER,substrate-reliability,LangGraph production building blocks BSWEN 2026-06,https://docs.bswen.com/blog/2026-06-05-langgraph-production-building-blocks/,webpage,OSINT,3.2,3,3,Euclid,def-alt-method,Stateless workers shared checkpoint store; auth/retry self-supplied; charter-alias=P-I
SRC-MBH-EXT-033,BL-ADAPTER,substrate-reliability,Deploy LangGraph production Postgres Rapid Claw 2026,https://rapidclaw.dev/blog/deploy-langgraph-production-tutorial-2026,webpage,OSINT,3.2,3,3,Euclid,def-alt-method,MemorySaver vs PostgresSaver production boundary; charter-alias=P-I
SRC-MBH-INT-046,BL-COMPLY,substrate-reliability,REPOSITORY REGISTRY hlk-erp path,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/REPOSITORY_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-mint,local_path root_cd/hlk-erp; closes wrong-path blocker; charter-alias=R2
SRC-MBH-INT-047,BL-TECH,substrate-reliability,SOP TECH LAB PLATFORM BINDING,docs/references/hlk/v3.0/Admin/O5-1/Tech/System Owner/canonicals/SOP-TECH_LAB_PLATFORM_BINDING_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-i96,Preview+localhost env contract; investigation ladder; charter-alias=R2
SRC-MBH-INT-048,BL-OPS,journey-expectations,SUPABASE AUTH REGISTRY localhost,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/dimensions/SUPABASE_AUTH_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-i96,SUPA-AUTH-07 3010 callback SUPA-AUTH-16 dev sign-in; charter-alias=R2
SRC-MBH-INT-049,BL-OPS,journey-expectations,PROOF ADAPTER REGISTRY PAD-001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/dimensions/PROOF_ADAPTER_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-proof,browser_experiential Playwright manifest; charter-alias=R2
SRC-MBH-INT-050,BL-OPS,journey-expectations,UAT VISUAL EVIDENCE SOP,docs/references/hlk/v3.0/Admin/O5-1/People/canonicals/SOP-PEOPLE_UAT_VISUAL_EVIDENCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-i96,L3 parent must Read PNGs D-IH-96-K; charter-alias=R2
SRC-MBH-INT-051,BL-ENVOY,substrate-reliability,KIRBE ROUTING AND HOSTING,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/Repositories/KIRBE_ROUTING_AND_HOSTING.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-substrate,erp BFF pattern erp.holistikaresearch.com; charter-alias=R2
SRC-MBH-INT-052,BL-OPS,alpha-readiness,EVIDENCE CLASS GATE DISCIPLINE,docs/references/hlk/v3.0/Admin/O5-1/Operations/PMO/canonicals/EVIDENCE_CLASS_GATE_DISCIPLINE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-proof,browser_experiential proof class federation; charter-alias=R2
SRC-MBH-EXT-034,BL-ENVOY,substrate-reliability,Zylos graceful shutdown long-lived services 2026-02,https://zylos.ai/research/2026-02-25-graceful-shutdown-long-lived-services,webpage,OSINT,3.2,4,4,Euclid,def-upstream,WS agent gateway drain health 503 pattern; charter-alias=R2
SRC-MBH-EXT-035,BL-ENVOY,substrate-reliability,LangWatch AI gateway health checks startup ready,https://langwatch.mintlify.app/ai-gateway/self-hosting/health-checks,webpage,OSINT,3.2,4,4,Euclid,def-upstream,/healthz /readyz /startupz probe split; charter-alias=R2
SRC-MBH-EXT-036,BL-ENVOY,substrate-reliability,WebSocket graceful shutdown OneUptime 2026-02,https://oneuptime.com/blog/post/2026-02-02-websocket-graceful-shutdown/view,webpage,OSINT,3.2,3,3,Safe,def-upstream,CLOSE_WAIT drain close 1001; charter-alias=R2
SRC-MBH-EXT-037,BL-ENVOY,substrate-reliability,OpenClaw GitHub issue 41804 stale gateway orphan Node Windows,https://github.com/openclaw/openclaw/issues/41804,webpage,OSINT,3.2,4,4,Euclid,def-upstream,Scheduled Task orphan listener; fixed on main per maintainer; charter-alias=R2
SRC-MBH-EXT-038,BL-ENVOY,substrate-reliability,OpenClaw GitHub issue 61579 schtasks false positive 5min delay,https://github.com/openclaw/openclaw/issues/61579,webpage,OSINT,3.2,4,4,Euclid,def-upstream,Startup fallback capped 15s on main; charter-alias=R2
SRC-MBH-EXT-039,BL-ENVOY,substrate-reliability,OpenClaw GitHub issue 91926 exec tool Session 0 schtasks silent drop,https://github.com/openclaw/openclaw/issues/91926,webpage,OSINT,3.2,4,4,Keter,def-upstream,restart via exec fails; start-only works; AKOS repair uses CLI not exec; charter-alias=R2
SRC-MBH-EXT-040,BL-ADAPTER,substrate-reliability,orjson PyPI wheels + Python 3.14 gap (LangGraph install RCA),https://pypi.org/project/orjson/,webpage,OSINT,3.2,4,4,Euclid,def-alt-method,Shadow box py3.14.2 only; repo .python-version=3.13; orjson has no 3.14 wheel so langgraph-sdk fails pip; NOT Windows-incompatible; recovery=3.13 venv or CI ubuntu-3.13; charter-alias=P-I spike recovery 2026-06-16
